gene_id,gene_name,gene_type,gene_length,gene_count
ENSMUSG00000119228.1,U6,snRNA,107,0
ENSMUSG00000027261.3,Hao1,protein_coding,2284,0
ENSMUSG00000034723.12,Tmx4,protein_coding,10907,0
ENSMUSG00000081243.2,Gm14037,processed_pseudogene,313,0
ENSMUSG00000083879.5,Gm14038,processed_pseudogene,807,0
ENSMUSG00000051177.17,Plcb1,protein_coding,11115,0
ENSMUSG00000082399.2,Gm14036,processed_pseudogene,480,0
ENSMUSG00000085247.2,4930545L23Rik,lncRNA,2502,0
ENSMUSG00000085631.2,9630028H03Rik,lncRNA,3639,0
ENSMUSG00000084762.2,Platr3,lncRNA,412,0
ENSMUSG00000039943.17,Plcb4,protein_coding,8970,0
ENSMUSG00000085908.2,Gm14209,lncRNA,462,0
ENSMUSG00000085709.2,Gm14211,lncRNA,408,0
ENSMUSG00000086928.2,Gm14210,lncRNA,503,0
ENSMUSG00000064444.3,Gm26227,snRNA,101,0
ENSMUSG00000027270.15,Lamp5,protein_coding,2933,0
ENSMUSG00000039913.13,Pak5,protein_coding,6505,0
ENSMUSG00000085383.2,Gm14218,lncRNA,595,0
ENSMUSG00000082647.2,Gm14056,processed_pseudogene,642,0
ENSMUSG00000081310.2,Gm14054,processed_pseudogene,704,0
ENSMUSG00000074771.11,Ankef1,protein_coding,7185,0
ENSMUSG00000103066.2,Gm36967,TEC,266,0
ENSMUSG00000027273.14,Snap25,protein_coding,6791,0
ENSMUSG00000082849.2,Gm14053,processed_pseudogene,470,0
ENSMUSG00000027274.17,Mkks,protein_coding,3227,0
ENSMUSG00000115423.3,RP23-199B10.2,protein_coding,944,0
ENSMUSG00000116563.2,RP23-199B10.3,protein_coding,180,0
ENSMUSG00000027281.17,Slx4ip,protein_coding,5905,1
ENSMUSG00000027276.8,Jag1,protein_coding,5827,1
ENSMUSG00000099683.2,Gm28214,lncRNA,420,0
ENSMUSG00000085504.2,Gm14055,lncRNA,668,0
ENSMUSG00000085640.2,Gm14064,lncRNA,727,0
ENSMUSG00000086214.2,Gm14062,lncRNA,4134,0
ENSMUSG00000062098.12,Btbd3,protein_coding,5776,0
ENSMUSG00000085911.2,Gm14061,lncRNA,1007,0
ENSMUSG00000088983.3,Mir1952,miRNA,79,0
ENSMUSG00000081009.2,Gm14065,unprocessed_pseudogene,585,0
ENSMUSG00000082526.2,Gm14067,processed_pseudogene,314,0
ENSMUSG00000082285.2,Gm14069,unprocessed_pseudogene,229,0
ENSMUSG00000085071.2,Gm14066,lncRNA,2057,0
ENSMUSG00000081799.2,Gm14071,processed_pseudogene,509,0
ENSMUSG00000039092.10,Sptlc3,protein_coding,2845,0
ENSMUSG00002075194.1,U6,snRNA,104,0
ENSMUSG00000074766.11,Ism1,protein_coding,2965,0
ENSMUSG00000039033.12,Tasp1,protein_coding,3652,0
ENSMUSG00000084207.2,Gm14070,processed_pseudogene,428,0
ENSMUSG00000080006.5,Rps19-ps7,processed_pseudogene,438,0
ENSMUSG00000083110.2,Gm14073,processed_pseudogene,381,0
ENSMUSG00000045624.16,Esf1,protein_coding,4471,0
ENSMUSG00000078197.3,Gm17374,protein_coding,102,0
ENSMUSG00000027384.7,Ndufaf5,protein_coding,1789,0
ENSMUSG00000074764.12,Sel1l2,protein_coding,2739,0
ENSMUSG00000068205.15,Macrod2,protein_coding,10308,0
ENSMUSG00000119045.1,U6,snRNA,107,0
ENSMUSG00000051379.13,Flrt3,protein_coding,4865,0
ENSMUSG00000081731.2,Calr-ps,processed_pseudogene,485,0
ENSMUSG00000083274.2,Zcchc9-ps,processed_pseudogene,786,0
ENSMUSG00000074763.6,Macrod2os2,lncRNA,3566,0
ENSMUSG00000086450.2,Macrod2os1,lncRNA,3131,0
ENSMUSG00000119211.1,U6,snRNA,107,0
ENSMUSG00000082412.2,Fau-ps1,processed_pseudogene,252,0
ENSMUSG00002076022.1,7SK,misc_RNA,304,0
ENSMUSG00000081125.4,Rpl26-ps5,processed_pseudogene,439,0
ENSMUSG00000083215.4,Rbmx2-ps,processed_pseudogene,930,0
ENSMUSG00000038844.11,Kif16b,protein_coding,9066,0
ENSMUSG00000088134.3,Gm22310,snoRNA,116,0
ENSMUSG00000086504.2,Kif16bos,lncRNA,495,0
ENSMUSG00000008333.13,Snrpb2,protein_coding,2857,0
ENSMUSG00000027416.3,Otor,protein_coding,949,0
ENSMUSG00000082903.2,Gm14083,processed_pseudogene,620,0
ENSMUSG00000083047.2,Gm14082,processed_pseudogene,801,0
ENSMUSG00000083787.2,Gm11644,processed_pseudogene,150,0
ENSMUSG00000080895.2,Gm11645,processed_pseudogene,649,0
ENSMUSG00000086171.8,Pcsk2os1,lncRNA,4454,0
ENSMUSG00000027419.10,Pcsk2,protein_coding,7910,0
ENSMUSG00000087115.8,Pcsk2os2,lncRNA,3452,0
ENSMUSG00000027420.14,Bfsp1,protein_coding,2390,0
ENSMUSG00000082987.2,Rps13-ps6,processed_pseudogene,428,0
ENSMUSG00000081293.2,Gm11673,processed_pseudogene,331,0
ENSMUSG00000080711.4,Gm11686,processed_pseudogene,333,0
ENSMUSG00000015932.9,Dstn,protein_coding,1911,0
ENSMUSG00000027422.16,Rrbp1,protein_coding,8786,0
ENSMUSG00000037307.12,Banf2,protein_coding,571,0
ENSMUSG00000086384.2,Banf2os,lncRNA,836,0
ENSMUSG00000074758.11,Gm5535,lncRNA,3777,0
ENSMUSG00000082480.2,Gm11687,processed_pseudogene,886,0
ENSMUSG00000085127.2,4930444E06Rik,lncRNA,1240,0
ENSMUSG00000027423.16,Snx5,protein_coding,4177,0
ENSMUSG00000082436.2,Gm11688,processed_pseudogene,308,0
ENSMUSG00000065725.3,Gm26165,snoRNA,138,0
ENSMUSG00000077714.3,Snord17,snoRNA,238,0
ENSMUSG00000027424.12,Mgme1,protein_coding,3348,0
ENSMUSG00000037279.14,Ovol2,protein_coding,2113,0
ENSMUSG00000084837.2,1700108N11Rik,lncRNA,917,0
ENSMUSG00000081450.2,Gm11700,processed_pseudogene,403,0
ENSMUSG00000082313.2,Gm11701,processed_pseudogene,1142,0
ENSMUSG00000027425.19,Kat14,protein_coding,4699,0
ENSMUSG00000098387.3,Pet117,protein_coding,693,0
ENSMUSG00000083674.4,Zfp133-ps,transcribed_unitary_pseudogene,3113,0
ENSMUSG00000037259.16,Dzank1,protein_coding,8262,0
ENSMUSG00000027427.14,Polr3f,protein_coding,7710,0
ENSMUSG00000027428.10,Rbbp9,protein_coding,2362,0
ENSMUSG00000027429.17,Sec23b,protein_coding,6302,0
ENSMUSG00000074754.5,Smim26,protein_coding,471,0
ENSMUSG00000027430.13,Dtd1,protein_coding,2353,0
ENSMUSG00002076136.1,ENSMUSG00002076136,miRNA,91,0
ENSMUSG00000084306.2,Gm11743,processed_pseudogene,1735,0
ENSMUSG00000027431.6,Scp2d1,protein_coding,760,0
ENSMUSG00000082858.2,Gm11746,processed_pseudogene,821,0
ENSMUSG00000063873.11,Slc24a3,protein_coding,4564,0
ENSMUSG00000087158.2,Gm14093,lncRNA,364,0
ENSMUSG00002076395.1,5S_rRNA,rRNA,94,0
ENSMUSG00002076736.1,7SK,misc_RNA,325,0
ENSMUSG00000084178.2,Gm11759,processed_pseudogene,464,0
ENSMUSG00000074753.6,Gm14092,lncRNA,617,0
ENSMUSG00000001768.17,Rin2,protein_coding,11271,0
ENSMUSG00000081722.2,Gm11763,processed_pseudogene,312,0
ENSMUSG00002074962.1,ENSMUSG00002074962,miRNA,188,0
ENSMUSG00000083014.2,Gm11764,processed_pseudogene,623,0
ENSMUSG00000002728.15,Naa20,protein_coding,3705,0
ENSMUSG00000001767.6,Crnkl1,protein_coding,3844,0
ENSMUSG00000037143.18,Cfap61,protein_coding,10606,0
ENSMUSG00000068154.6,Insm1,protein_coding,3100,0
ENSMUSG00000037110.21,Ralgapa2,protein_coding,18811,0
ENSMUSG00000085958.2,A930019D19Rik,lncRNA,958,0
ENSMUSG00000042938.9,Gm14117,processed_pseudogene,843,0
ENSMUSG00000085796.2,4933406D12Rik,lncRNA,737,0
ENSMUSG00000080870.2,Gm14111,processed_pseudogene,999,0
ENSMUSG00000087618.2,Gm14114,lncRNA,287,0
ENSMUSG00000074749.11,Kiz,protein_coding,2278,0
ENSMUSG00000027433.6,Xrn2,protein_coding,3981,0
ENSMUSG00000054160.3,Nkx2-4,protein_coding,1725,0
ENSMUSG00000082158.2,Gm14116,processed_pseudogene,805,0
ENSMUSG00000027434.12,Nkx2-2,protein_coding,2875,0
ENSMUSG00000086509.3,Nkx2-2os,lncRNA,4345,0
ENSMUSG00000053545.7,6430503K07Rik,lncRNA,476,0
ENSMUSG00002075447.1,7SK,misc_RNA,324,0
ENSMUSG00000081971.2,Gm14115,processed_pseudogene,482,0
ENSMUSG00000084371.2,Gm14113,processed_pseudogene,976,1
ENSMUSG00002075208.1,ENSMUSG00002075208,misc_RNA,458,0
ENSMUSG00000084774.2,Gm14110,lncRNA,758,0
ENSMUSG00000087521.3,AI646519,lncRNA,833,0
ENSMUSG00000037034.17,Pax1,protein_coding,4492,0
ENSMUSG00000083126.2,Gm14109,processed_pseudogene,309,0
ENSMUSG00000080844.2,Gm14107,processed_pseudogene,330,0
ENSMUSG00000081741.2,Gm14106,processed_pseudogene,438,0
ENSMUSG00000051986.7,A530006G24Rik,lncRNA,1331,0
ENSMUSG00000119413.1,U6,snRNA,107,0
ENSMUSG00000086141.8,9030622O22Rik,lncRNA,1682,0
ENSMUSG00000037025.12,Foxa2,protein_coding,2370,0
ENSMUSG00002076014.1,ENSMUSG00002076014,miRNA,79,0
ENSMUSG00000083750.2,Gm14108,processed_pseudogene,494,0
ENSMUSG00000089458.4,Gm24221,snoRNA,313,0
ENSMUSG00000037014.5,Sstr4,protein_coding,1424,0
ENSMUSG00000074743.5,Thbd,protein_coding,3723,0
ENSMUSG00000082911.2,Gm14119,processed_pseudogene,235,0
ENSMUSG00000027435.9,Cd93,protein_coding,6677,0
ENSMUSG00000087678.2,Gm14120,lncRNA,2869,0
ENSMUSG00000088870.3,Gm25866,snoRNA,112,0
ENSMUSG00000036992.11,Nxt1,protein_coding,1116,0
ENSMUSG00000027439.10,Gzf1,protein_coding,4472,0
ENSMUSG00000027438.15,Napb,protein_coding,7051,0
ENSMUSG00000055177.16,Cstl1,protein_coding,722,0
ENSMUSG00000036958.6,Cst11,protein_coding,615,0
ENSMUSG00000027444.3,Cstdc1,protein_coding,602,0
ENSMUSG00000027443.11,Cst12,protein_coding,655,0
ENSMUSG00000027442.11,Cst8,protein_coding,853,0
ENSMUSG00000036924.4,Cst13,protein_coding,783,0
ENSMUSG00000027445.4,Cst9,protein_coding,687,0
ENSMUSG00000027446.3,Cstdc2,protein_coding,901,0
ENSMUSG00000027447.7,Cst3,protein_coding,1266,0
ENSMUSG00000103559.2,Gm38221,TEC,365,0
ENSMUSG00000081580.2,Gm14129,unprocessed_pseudogene,291,0
ENSMUSG00000063507.6,Gm1330,protein_coding,555,0
ENSMUSG00000074739.3,Gm10750,TEC,1506,0
ENSMUSG00000086963.2,Gm14135,lncRNA,591,0
ENSMUSG00000081314.2,Gm14132,processed_pseudogene,1719,0
ENSMUSG00000081470.2,Gm14131,processed_pseudogene,719,0
ENSMUSG00000033156.10,Cst10,protein_coding,835,0
ENSMUSG00002076580.1,ENSMUSG00002076580,snoRNA,92,0
ENSMUSG00000081494.2,Gm14130,processed_pseudogene,987,0
ENSMUSG00000087029.2,Gm14133,lncRNA,1436,0
ENSMUSG00000074737.3,C530025M09Rik,lncRNA,3304,0
ENSMUSG00000074736.11,Syndig1,protein_coding,2463,0
ENSMUSG00000083055.2,Gm14140,processed_pseudogene,995,0
ENSMUSG00000068134.14,Zfp120,protein_coding,4376,0
ENSMUSG00000074837.3,Gm10770,protein_coding,714,0
ENSMUSG00000079009.9,Gm14139,protein_coding,1728,0
ENSMUSG00000060336.7,Zfp937,protein_coding,2797,0
ENSMUSG00000074735.3,Gm21994,protein_coding,990,0
ENSMUSG00000079008.3,Gm14124,protein_coding,3018,0
ENSMUSG00000084320.3,Gm14125,transcribed_processed_pseudogene,989,0
ENSMUSG00000063364.11,3300002I08Rik,protein_coding,2117,0
ENSMUSG00000095315.3,Gm10130,protein_coding,2275,0
ENSMUSG00000083077.2,Gm14126,processed_pseudogene,395,0
ENSMUSG00000083964.2,Gm14122,processed_pseudogene,973,0
ENSMUSG00000068130.12,Zfp442,protein_coding,2922,0
ENSMUSG00000082740.2,Gm14127,processed_pseudogene,678,0
ENSMUSG00000074731.4,Zfp345,protein_coding,2734,0
ENSMUSG00000083325.4,Gm14121,transcribed_processed_pseudogene,1380,0
ENSMUSG00000081092.2,Gm14128,processed_pseudogene,1011,0
ENSMUSG00000068129.6,Cst7,protein_coding,986,0
ENSMUSG00000033096.8,Apmap,protein_coding,2428,0
ENSMUSG00000086407.2,Gm14123,lncRNA,2658,0
ENSMUSG00000027452.12,Acss1,protein_coding,4128,0
ENSMUSG00000087406.2,E130215H24Rik,lncRNA,939,0
ENSMUSG00000033080.10,Vsx1,protein_coding,3791,0
ENSMUSG00000086563.2,Platr15,lncRNA,768,0
ENSMUSG00000100630.2,Gm28450,lncRNA,638,0
ENSMUSG00000033068.17,Entpd6,protein_coding,4775,0
ENSMUSG00000033059.8,Pygb,protein_coding,4809,0
ENSMUSG00000032046.16,Abhd12,protein_coding,2823,0
ENSMUSG00000087887.3,Gm23598,snoRNA,144,0
ENSMUSG00000027454.11,Gins1,protein_coding,1516,0
ENSMUSG00000082341.2,Gm14143,processed_pseudogene,357,0
ENSMUSG00000068115.14,Ninl,protein_coding,5952,0
ENSMUSG00000084264.2,Gm14142,processed_pseudogene,296,0
ENSMUSG00000082375.2,Gm14141,processed_pseudogene,783,0
ENSMUSG00000053916.5,Nanp,protein_coding,1488,0
ENSMUSG00000088444.3,Gm22187,snoRNA,129,0
ENSMUSG00000119619.1,ENSMUSG00000119619,snoRNA,136,0
ENSMUSG00000079006.4,Gm14151,protein_coding,2672,0
ENSMUSG00000079005.4,Gm14147,protein_coding,2681,0
ENSMUSG00000085805.2,Gm14145,lncRNA,508,0
ENSMUSG00000119215.1,ENSMUSG00000119215,snoRNA,136,0
ENSMUSG00000067352.7,Gm14149,lncRNA,1853,0
ENSMUSG00000087337.2,Gm14144,lncRNA,1721,0
ENSMUSG00000089575.3,Gm23005,snoRNA,136,0
ENSMUSG00000119806.1,ENSMUSG00000119806,snoRNA,136,0
ENSMUSG00000087609.2,4930442J19Rik,lncRNA,1775,0
ENSMUSG00000119525.1,ENSMUSG00000119525,snoRNA,136,0
ENSMUSG00000083391.3,Gm14148,processed_pseudogene,1008,0
ENSMUSG00000087495.8,Gm14152,lncRNA,1243,0
ENSMUSG00000119358.1,ENSMUSG00000119358,snoRNA,136,0
ENSMUSG00000082809.4,Gm14150,processed_pseudogene,1354,0
ENSMUSG00000086659.2,Gm14146,lncRNA,508,0
ENSMUSG00000061525.3,4921509C19Rik,protein_coding,2684,0
ENSMUSG00000027455.17,Nsfl1c,protein_coding,3967,0
ENSMUSG00000087433.2,Gm14167,lncRNA,433,0
ENSMUSG00000032966.15,Fkbp1a,protein_coding,3857,0
ENSMUSG00000027456.9,Sdcbp2,protein_coding,1399,0
ENSMUSG00000027457.16,Snph,protein_coding,7861,0
ENSMUSG00000074704.10,Rad21l,protein_coding,1659,0
ENSMUSG00000087035.2,Tmem74bos,protein_coding,2219,0
ENSMUSG00000081777.2,Gm14159,processed_pseudogene,451,0
ENSMUSG00000044364.6,Tmem74b,protein_coding,1959,0
ENSMUSG00000032869.16,Psmf1,protein_coding,6441,0
ENSMUSG00000086800.2,4930556L07Rik,lncRNA,1490,0
ENSMUSG00000083088.2,Gm14153,processed_pseudogene,1139,0
ENSMUSG00000087033.2,Gm14155,lncRNA,587,0
ENSMUSG00000032852.4,Rspo4,protein_coding,2371,0
ENSMUSG00000086620.2,Rspo4os,lncRNA,1281,0
ENSMUSG00000027460.8,Angpt4,protein_coding,2335,0
ENSMUSG00000087004.2,Gm14154,lncRNA,579,0
ENSMUSG00000088491.3,Mir1953,miRNA,89,0
ENSMUSG00000027459.17,Fam110a,protein_coding,2207,0
ENSMUSG00000027463.15,Slc52a3,protein_coding,2767,0
ENSMUSG00000085946.2,AA387200,lncRNA,1177,0
ENSMUSG00000060257.3,Scrt2,protein_coding,3395,0
ENSMUSG00000032802.9,Srxn1,protein_coding,2820,0
ENSMUSG00000068079.6,Tcf15,protein_coding,980,0
ENSMUSG00000081087.2,Rps15a-ps7,processed_pseudogene,392,0
ENSMUSG00000074698.11,Csnk2a1,protein_coding,7089,0
ENSMUSG00000027465.14,Tbc1d20,protein_coding,4171,0
ENSMUSG00000027466.16,Rbck1,protein_coding,4601,0
ENSMUSG00000032715.10,Trib3,protein_coding,2125,0
ENSMUSG00000068062.4,Gm14164,lncRNA,1999,0
ENSMUSG00000081434.4,Gm14165,processed_pseudogene,952,1
ENSMUSG00000059361.7,Nrsn2,protein_coding,1455,0
ENSMUSG00000051817.9,Sox12,protein_coding,4453,0
ENSMUSG00000074682.5,Zcchc3,protein_coding,3073,0
ENSMUSG00000032680.12,6820408C15Rik,protein_coding,1787,0
ENSMUSG00000088139.4,Gm27343,snRNA,63,0
ENSMUSG00000083230.2,Gm14158,processed_pseudogene,308,0
ENSMUSG00000074681.3,Defb23,protein_coding,624,0
ENSMUSG00000082689.2,Gm14156,processed_pseudogene,483,0
ENSMUSG00000049560.5,Defb20,protein_coding,690,0
ENSMUSG00000027468.3,Defb22,protein_coding,628,0
ENSMUSG00000074680.2,Defb26,protein_coding,561,0
ENSMUSG00000074679.4,Defb28,protein_coding,397,0
ENSMUSG00000044249.4,Defb29,protein_coding,462,0
ENSMUSG00000084935.2,Gm14161,lncRNA,339,0
ENSMUSG00000090485.3,Gm17416,protein_coding,483,0
ENSMUSG00000056544.3,Defb21,protein_coding,427,0
ENSMUSG00000050645.4,Defb19,protein_coding,394,0
ENSMUSG00000118649.2,RP23-35I8.14,unprocessed_pseudogene,126,0
ENSMUSG00000062124.8,Defb45,protein_coding,591,0
ENSMUSG00000044863.8,Defb36,protein_coding,468,0
ENSMUSG00000089684.2,Gm14163,processed_pseudogene,217,0
ENSMUSG00000074678.2,Defb25,protein_coding,293,0
ENSMUSG00000000359.4,Rem1,protein_coding,2156,0
ENSMUSG00000087148.2,1700030C14Rik,lncRNA,756,0
ENSMUSG00000019188.17,H13,protein_coding,8884,0
ENSMUSG00000042814.9,Mcts2,protein_coding,912,0
ENSMUSG00000042745.10,Id1,protein_coding,1160,2
ENSMUSG00000082318.4,Gm14162,processed_pseudogene,601,0
ENSMUSG00000009876.14,Cox4i2,protein_coding,788,0
ENSMUSG00002074868.1,ENSMUSG00002074868,miRNA,102,0
ENSMUSG00000007659.19,Bcl2l1,protein_coding,4586,0
ENSMUSG00000027469.17,Tpx2,protein_coding,4677,1
ENSMUSG00000093746.3,Mir5622,miRNA,60,0
ENSMUSG00000027470.10,Mylk2,protein_coding,2951,0
ENSMUSG00000074676.3,Foxs1,protein_coding,1311,0
ENSMUSG00000042662.17,Dusp15,protein_coding,4391,0
ENSMUSG00000074673.16,Ttll9,protein_coding,3491,0
ENSMUSG00000089898.3,Gm14199,lncRNA,495,0
ENSMUSG00000027472.15,Pdrg1,protein_coding,2443,0
ENSMUSG00000042631.8,Xkr7,protein_coding,2711,0
ENSMUSG00000027474.14,Ccm2l,protein_coding,2407,0
ENSMUSG00000003283.16,Hck,protein_coding,2092,0
ENSMUSG00002075309.1,U6,snRNA,103,0
ENSMUSG00000068040.11,Tm9sf4,protein_coding,7281,0
ENSMUSG00000074671.7,Tspyl3,protein_coding,3072,0
ENSMUSG00000051413.18,Plagl2,protein_coding,5735,0
ENSMUSG00000046020.14,Pofut1,protein_coding,9912,0
ENSMUSG00000027475.10,Kif3b,protein_coding,5635,0
ENSMUSG00000073236.5,2500004C02Rik,lncRNA,2147,0
ENSMUSG00000042548.15,Asxl1,protein_coding,7444,1
ENSMUSG00000061411.13,Nol4l,protein_coding,9083,0
ENSMUSG00000082283.2,Gm14472,processed_pseudogene,282,0
ENSMUSG00000079001.2,4930404H24Rik,protein_coding,331,0
ENSMUSG00000056941.18,Commd7,protein_coding,5493,0
ENSMUSG00000079000.4,Dnmt3bos,lncRNA,718,0
ENSMUSG00000027478.16,Dnmt3b,protein_coding,5106,0
ENSMUSG00000082079.3,Dnmt3c,protein_coding,2223,0
ENSMUSG00000027479.15,Mapre1,protein_coding,7811,0
ENSMUSG00000044083.13,Efcab8,protein_coding,5693,0
ENSMUSG00000083097.4,Gm14494,processed_pseudogene,435,0
ENSMUSG00000027480.13,Sun5,protein_coding,1232,0
ENSMUSG00000027481.3,Bpifb2,protein_coding,2092,0
ENSMUSG00000068009.12,Bpifb6,protein_coding,1669,0
ENSMUSG00000068008.9,Bpifb3,protein_coding,1873,0
ENSMUSG00000074665.12,Bpifb4,protein_coding,3118,0
ENSMUSG00000078998.4,Bpifa6,protein_coding,1572,0
ENSMUSG00000042459.9,Bpifa2,protein_coding,2009,0
ENSMUSG00000118490.2,Gm52978,processed_pseudogene,671,0
ENSMUSG00000096084.3,Gm21850,unprocessed_pseudogene,359,0
ENSMUSG00000081013.2,Gm14497,processed_pseudogene,580,0
ENSMUSG00000027482.13,Bpifa3,protein_coding,1187,0
ENSMUSG00000027483.8,Bpifa1,protein_coding,1545,0
ENSMUSG00000027484.3,Bpifa5,protein_coding,1089,0
ENSMUSG00000027485.16,Bpifb1,protein_coding,3617,0
ENSMUSG00000038572.8,Bpifb5,protein_coding,1637,0
ENSMUSG00000067998.12,Bpifb9a,protein_coding,2273,0
ENSMUSG00000083732.2,Gm14197,processed_pseudogene,1049,0
ENSMUSG00000067996.6,Bpifb9b,protein_coding,2067,0
ENSMUSG00000027487.12,Cdk5rap1,protein_coding,3434,0
ENSMUSG00000027488.13,Snta1,protein_coding,3094,0
ENSMUSG00000038533.16,Cbfa2t2,protein_coding,8650,1
ENSMUSG00000027489.16,Necab3,protein_coding,2548,0
ENSMUSG00000038523.11,1700003F12Rik,protein_coding,976,0
ENSMUSG00000078129.4,Actl10,protein_coding,1501,0
ENSMUSG00000027490.18,E2f1,protein_coding,3154,0
ENSMUSG00000000876.12,Pxmp4,protein_coding,3114,0
ENSMUSG00000097602.3,4930519P11Rik,lncRNA,1628,0
ENSMUSG00000059842.13,Zfp341,protein_coding,3299,1
ENSMUSG00000085483.2,Gm14198,lncRNA,948,0
ENSMUSG00000038467.16,Chmp4b,protein_coding,2027,0
ENSMUSG00000082064.4,Rpl5-ps2,processed_pseudogene,891,0
ENSMUSG00000083975.2,Gm14215,processed_pseudogene,221,0
ENSMUSG00000085691.2,Gm14216,lncRNA,684,0
ENSMUSG00000098640.3,Gm14214,processed_pseudogene,776,0
ENSMUSG00000027593.16,Raly,protein_coding,3292,1
ENSMUSG00000027596.11,a,protein_coding,1169,0
ENSMUSG00000074656.13,Eif2s2,protein_coding,6755,0
ENSMUSG00000084897.2,Gm14226,protein_coding,3243,0
ENSMUSG00000027597.16,Ahcy,protein_coding,2805,0
ENSMUSG00000109877.2,Gm45609,lncRNA,2167,0
ENSMUSG00000087254.2,2310005A03Rik,lncRNA,1398,0
ENSMUSG00000027598.17,Itch,protein_coding,9709,1
ENSMUSG00000082596.2,Gm14227,processed_pseudogene,629,0
ENSMUSG00000047459.15,Dynlrb1,protein_coding,1009,0
ENSMUSG00000027602.10,Map1lc3a,protein_coding,1181,0
ENSMUSG00000038383.17,Pigu,protein_coding,9326,0
ENSMUSG00000076216.3,Mir695,miRNA,109,0
ENSMUSG00000038375.16,Trp53inp2,protein_coding,5257,0
ENSMUSG00000038369.15,Ncoa6,protein_coding,9744,0
ENSMUSG00000080237.3,Gm14239,processed_pseudogene,685,0
ENSMUSG00000083341.2,Gm14238,processed_pseudogene,323,0
ENSMUSG00000027603.16,Ggt7,protein_coding,3264,0
ENSMUSG00000027605.19,Acss2,protein_coding,10163,0
ENSMUSG00000093624.2,Mipep-ps,processed_pseudogene,291,0
ENSMUSG00000093687.2,Gm20637,processed_pseudogene,462,0
ENSMUSG00000086529.2,Acss2os,lncRNA,629,0
ENSMUSG00000027610.18,Gss,protein_coding,5915,0
ENSMUSG00000085317.2,Gssos2,lncRNA,869,0
ENSMUSG00000085010.2,Gssos1,lncRNA,716,0
ENSMUSG00000087616.2,Gm14257,lncRNA,765,0
ENSMUSG00000074652.4,Myh7b,protein_coding,6634,0
ENSMUSG00000076312.3,Mir499,miRNA,79,0
ENSMUSG00000038324.14,Trpc4ap,protein_coding,8753,0
ENSMUSG00000088695.3,Gm22334,snoRNA,133,0
ENSMUSG00000038312.11,Edem2,protein_coding,3463,0
ENSMUSG00000092123.2,Gm17581,protein_coding,57,0
ENSMUSG00000027611.13,Procr,protein_coding,2031,0
ENSMUSG00000027612.8,Mmp24,protein_coding,4683,0
ENSMUSG00000074649.7,BC029722,protein_coding,1615,0
ENSMUSG00000027613.16,Eif6,protein_coding,2702,2
ENSMUSG00000086754.2,Gm16098,lncRNA,796,0
ENSMUSG00000074647.5,Fam83c,protein_coding,3972,0
ENSMUSG00000005882.19,Uqcc1,protein_coding,6044,1
ENSMUSG00000078972.2,Gm15557,protein_coding,1380,0
ENSMUSG00000038259.5,Gdf5,protein_coding,2320,0
ENSMUSG00000038241.17,Cep250,protein_coding,10373,0
ENSMUSG00000074646.11,6430550D23Rik,protein_coding,4994,0
ENSMUSG00000005881.14,Ergic3,protein_coding,2121,0
ENSMUSG00000013338.17,Fer1l4,protein_coding,6896,0
ENSMUSG00000081002.2,Gm14240,processed_pseudogene,546,1
ENSMUSG00000038180.12,Spag4,protein_coding,4831,0
ENSMUSG00000074643.13,Cpne1,protein_coding,4507,0
ENSMUSG00000098950.8,Gm28036,protein_coding,5823,0
ENSMUSG00000103285.2,Gm37274,TEC,1682,0
ENSMUSG00000089824.11,Rbm12,protein_coding,6689,0
ENSMUSG00000027618.18,Nfs1,protein_coding,3612,0
ENSMUSG00000067847.14,Romo1,protein_coding,747,0
ENSMUSG00000027620.17,Rbm39,protein_coding,6946,0
ENSMUSG00000038116.17,Phf20,protein_coding,9988,0
ENSMUSG00000046229.11,Scand1,protein_coding,803,0
ENSMUSG00000038085.14,Cnbd2,protein_coding,3879,0
ENSMUSG00000081751.2,Gm14251,processed_pseudogene,279,0
ENSMUSG00002076828.1,ENSMUSG00002076828,miRNA,96,0
ENSMUSG00000085546.2,Gm14252,lncRNA,3215,0
ENSMUSG00000082321.4,Gm14253,processed_pseudogene,639,0
ENSMUSG00000087323.2,Gm14170,lncRNA,331,0
ENSMUSG00002076826.1,7SK,misc_RNA,216,0
ENSMUSG00000084017.2,Rpl21-ps9,processed_pseudogene,482,0
ENSMUSG00000102869.3,Norad,lncRNA,4915,0
ENSMUSG00000061272.9,Gm14173,processed_pseudogene,278,0
ENSMUSG00002075083.1,ENSMUSG00002075083,miRNA,96,0
ENSMUSG00000027624.21,Epb41l1,protein_coding,12037,3
ENSMUSG00000086872.2,Gm14225,lncRNA,539,0
ENSMUSG00000085524.2,Gm14224,lncRNA,864,0
ENSMUSG00000027628.11,Aar2,protein_coding,3615,0
ENSMUSG00000055494.6,Gm14168,lncRNA,2197,0
ENSMUSG00000086118.2,Gm14169,lncRNA,2519,0
ENSMUSG00000061689.16,Dlgap4,protein_coding,8451,0
ENSMUSG00000087508.2,Gm14174,lncRNA,161,0
ENSMUSG00000083498.2,Gm14172,processed_pseudogene,644,0
ENSMUSG00000086638.8,4930405A21Rik,lncRNA,1137,0
ENSMUSG00000067818.7,Myl9,protein_coding,1162,0
ENSMUSG00000082196.4,Gm14231,processed_pseudogene,592,0
ENSMUSG00000087179.9,5730471H19Rik,lncRNA,1066,0
