436D,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
2040,ENSMUSG00000036104.12,Rab3gap1,protein_coding,11739,6,0.5111167901865576,10.564079635830643,3.531578543943149
2041,ENSMUSG00000036086.16,Zranb3,protein_coding,9079,1,0.11014428901861438,2.276530653982008,1.7121690291005405
2042,ENSMUSG00000099760.1,Gm28800,antisense,2243,0,0.0,0.0,0.0
2043,ENSMUSG00000104164.1,Gm38248,TEC,5783,0,0.0,0.0,0.0
2044,ENSMUSG00000058603.10,Rpl28-ps1,processed_pseudogene,414,0,0.0,0.0,0.0
2045,ENSMUSG00000102782.1,Gm37625,TEC,4872,0,0.0,0.0,0.0
2046,ENSMUSG00000103999.1,Gm38026,TEC,3880,0,0.0,0.0,0.0
2047,ENSMUSG00000056211.13,R3hdm1,protein_coding,31486,29,0.9210442736454297,19.03671575994337,4.324574149072189
2048,ENSMUSG00000101535.1,Gm29383,processed_pseudogene,480,0,0.0,0.0,0.0
2049,ENSMUSG00000104239.1,Gm37588,TEC,2496,0,0.0,0.0,0.0
2050,ENSMUSG00000102179.1,Gm37868,TEC,2735,0,0.0,0.0,0.0
2051,ENSMUSG00000103497.1,Gm37407,TEC,1316,0,0.0,0.0,0.0
2052,ENSMUSG00000065520.2,Mir128-1,miRNA,70,0,0.0,0.0,0.0
2053,ENSMUSG00000026353.9,Ubxn4,protein_coding,4659,17,3.6488516849109254,75.41673550709274,6.25581672253405
2054,ENSMUSG00000026354.8,Lct,protein_coding,6406,0,0.0,0.0,0.0
2055,ENSMUSG00000026355.11,Mcm6,protein_coding,4666,18,3.8576939562794683,79.733217431429,6.335090482931112
2056,ENSMUSG00000026356.15,Dars,protein_coding,4358,17,3.9008719596145025,80.6256472527639,6.350950621480893
2057,ENSMUSG00000088196.1,Gm23902,snoRNA,134,0,0.0,0.0,0.0
2058,ENSMUSG00000100152.1,Gm29598,processed_pseudogene,588,0,0.0,0.0,0.0
2059,ENSMUSG00000100941.1,Gm29597,processed_pseudogene,308,0,0.0,0.0,0.0
2060,ENSMUSG00000088432.1,Gm25384,snRNA,105,0,0.0,0.0,0.0
2061,ENSMUSG00000100078.1,Gm6170,processed_pseudogene,1388,1,0.7204610951008646,14.890937901658972,3.9901323716279484
2062,ENSMUSG00000045382.6,Cxcr4,protein_coding,1808,0,0.0,0.0,0.0
2063,ENSMUSG00000099403.1,Gm29599,processed_pseudogene,422,0,0.0,0.0,0.0
2064,ENSMUSG00000097283.1,Gm26686,lincRNA,3467,0,0.0,0.0,0.0
2065,ENSMUSG00000064737.1,Gm23056,snRNA,111,0,0.0,0.0,0.0
2066,ENSMUSG00000042581.14,Thsd7b,protein_coding,12171,0,0.0,0.0,0.0
2067,ENSMUSG00000103742.1,Gm38240,TEC,2487,0,0.0,0.0,0.0
2068,ENSMUSG00000103637.1,Gm38330,TEC,959,0,0.0,0.0,0.0
2069,ENSMUSG00000104130.1,Gm36951,TEC,2687,0,0.0,0.0,0.0
2070,ENSMUSG00000089648.1,Gm15790,processed_pseudogene,1251,0,0.0,0.0,0.0
2071,ENSMUSG00000094122.1,Rpl31-ps9,processed_pseudogene,378,0,0.0,0.0,0.0
2072,ENSMUSG00000102800.1,Gm37479,TEC,3841,0,0.0,0.0,0.0
2073,ENSMUSG00000103803.1,Gm37064,TEC,2231,0,0.0,0.0,0.0
2074,ENSMUSG00000103281.1,Gm37278,TEC,2872,0,0.0,0.0,0.0
2075,ENSMUSG00000100623.1,Gm29428,processed_pseudogene,409,0,0.0,0.0,0.0
2076,ENSMUSG00000086633.1,Gm16081,lincRNA,684,0,0.0,0.0,0.0
2077,ENSMUSG00000026401.15,Cd55b,protein_coding,1675,0,0.0,0.0,0.0
2078,ENSMUSG00000087691.1,Cd55os,antisense,2438,0,0.0,0.0,0.0
2079,ENSMUSG00000086825.1,Gm15675,lincRNA,3681,0,0.0,0.0,0.0
2080,ENSMUSG00000026399.12,Cd55,protein_coding,4853,2,0.41211621677313004,8.517874225222606,3.250639390005178
2081,ENSMUSG00000085526.1,Gm16083,antisense,2547,0,0.0,0.0,0.0
2082,ENSMUSG00000102139.1,Gm37109,TEC,2254,0,0.0,0.0,0.0
2083,ENSMUSG00000103751.1,Gm37283,TEC,1571,0,0.0,0.0,0.0
2084,ENSMUSG00000042554.10,Zp3r,protein_coding,2121,0,0.0,0.0,0.0
2085,ENSMUSG00000064395.1,Gm23623,snRNA,107,0,0.0,0.0,0.0
2086,ENSMUSG00000026405.14,C4bp,protein_coding,6730,0,0.0,0.0,0.0
2087,ENSMUSG00000101904.1,Gm29427,protein_coding,1909,0,0.0,0.0,0.0
2088,ENSMUSG00000100257.1,C4bp-ps1,unprocessed_pseudogene,706,0,0.0,0.0,0.0
2089,ENSMUSG00000026409.14,Pfkfb2,protein_coding,7254,0,0.0,0.0,0.0
2090,ENSMUSG00000046404.5,Yod1,protein_coding,6128,1,0.16318537859007834,3.3728168745924694,2.1285629323090802
2091,ENSMUSG00000104515.1,Gm37163,TEC,1690,0,0.0,0.0,0.0
2092,ENSMUSG00000042510.7,AA986860,protein_coding,3640,2,0.5494505494505494,11.356385608517938,3.627184894178235
2093,ENSMUSG00000099556.1,Gm28857,antisense,425,0,0.0,0.0,0.0
2094,ENSMUSG00000100106.1,Gm28856,lincRNA,2828,0,0.0,0.0,0.0
2095,ENSMUSG00000026415.11,Fcamr,protein_coding,1911,0,0.0,0.0,0.0
2096,ENSMUSG00000086706.7,Gm15848,antisense,1066,0,0.0,0.0,0.0
2097,ENSMUSG00000026417.13,Pigr,protein_coding,4025,0,0.0,0.0,0.0
2098,ENSMUSG00000042474.6,Fcmr,protein_coding,1736,0,0.0,0.0,0.0
2099,ENSMUSG00000026420.16,Il24,protein_coding,1386,0,0.0,0.0,0.0
2100,ENSMUSG00000026416.12,Il20,protein_coding,1186,0,0.0,0.0,0.0
2101,ENSMUSG00000016524.12,Il19,protein_coding,1149,0,0.0,0.0,0.0
2102,ENSMUSG00000016529.5,Il10,protein_coding,1310,0,0.0,0.0,0.0
2103,ENSMUSG00000016528.10,Mapkapk2,protein_coding,3041,22,7.2344623479118715,149.52636624960812,7.2338724018490534
2104,ENSMUSG00000088705.1,Gm25549,snRNA,94,0,0.0,0.0,0.0
2105,ENSMUSG00000102856.1,Gm37084,TEC,5898,0,0.0,0.0,0.0
2106,ENSMUSG00000089256.1,Gm25717,misc_RNA,353,0,0.0,0.0,0.0
2107,ENSMUSG00000016526.8,Dyrk3,protein_coding,3178,3,0.9439899307740718,19.510970869259896,4.358323877056973
2108,ENSMUSG00000026427.16,Eif2d,protein_coding,7374,10,1.3561160835367507,28.029050457692772,4.859425476966223
2109,ENSMUSG00000026430.16,Rassf5,protein_coding,3997,1,0.25018764073054794,5.171033727171041,2.6255121795118
2110,ENSMUSG00000101729.1,Gm17796,processed_pseudogene,1213,0,0.0,0.0,0.0
2111,ENSMUSG00000042349.13,Ikbke,protein_coding,9018,0,0.0,0.0,0.0
2112,ENSMUSG00000102027.1,Gm28914,antisense,667,0,0.0,0.0,0.0
2113,ENSMUSG00000102055.1,Gm28913,antisense,364,0,0.0,0.0,0.0
2114,ENSMUSG00000026425.15,Srgap2,protein_coding,12560,7,0.5573248407643312,11.519136357684598,3.6460631351561577
2115,ENSMUSG00000102733.1,Gm38262,TEC,1382,0,0.0,0.0,0.0
2116,ENSMUSG00000104060.1,Gm37954,TEC,2071,0,0.0,0.0,0.0
2117,ENSMUSG00000101778.1,Gm29488,sense_intronic,2402,0,0.0,0.0,0.0
2118,ENSMUSG00000099959.1,Gm29487,processed_pseudogene,256,0,0.0,0.0,0.0
2119,ENSMUSG00000076287.1,Gm24273,miRNA,164,0,0.0,0.0,0.0
2120,ENSMUSG00000055184.4,Fam72a,protein_coding,2191,0,0.0,0.0,0.0
2121,ENSMUSG00000026432.7,Avpr1b,protein_coding,4023,0,0.0,0.0,0.0
2122,ENSMUSG00000095841.2,Gm8532,processed_pseudogene,461,0,0.0,0.0,0.0
2123,ENSMUSG00000004552.16,Ctse,protein_coding,3170,0,0.0,0.0,0.0
2124,ENSMUSG00000052688.12,Rab7b,protein_coding,4624,1,0.21626297577854672,4.469857657331888,2.4515032901049647
2125,ENSMUSG00000042268.10,Slc26a9,protein_coding,5226,0,0.0,0.0,0.0
2126,ENSMUSG00000042251.12,Pm20d1,protein_coding,7028,0,0.0,0.0,0.0
2127,ENSMUSG00000013275.9,Slc41a1,protein_coding,4912,14,2.8501628664495113,58.90893837643264,5.904699363165462
2128,ENSMUSG00000026433.13,Rab29,protein_coding,1468,0,0.0,0.0,0.0
2129,ENSMUSG00000100026.1,Gm29105,unprocessed_pseudogene,450,0,0.0,0.0,0.0
2130,ENSMUSG00000026434.12,Nucks1,protein_coding,6779,87,12.833751290750849,265.25595180007826,8.056669965015493
2131,ENSMUSG00000103569.1,Gm38067,TEC,1911,0,0.0,0.0,0.0
2132,ENSMUSG00000103975.1,Gm37676,TEC,507,0,0.0,0.0,0.0
2133,ENSMUSG00000100037.1,Gm29103,processed_transcript,598,0,0.0,0.0,0.0
2134,ENSMUSG00000026435.15,Slc45a3,protein_coding,3563,0,0.0,0.0,0.0
2135,ENSMUSG00000026436.15,Elk4,protein_coding,6407,10,1.5607928827844546,32.25943781411371,5.055691877774574
2136,ENSMUSG00000059149.17,Mfsd4a,protein_coding,7187,10,1.3914011409489355,28.758343964801238,4.895222338394963
2137,ENSMUSG00000088779.1,Gm26034,snRNA,116,0,0.0,0.0,0.0
2138,ENSMUSG00000103966.1,Gm37120,TEC,5959,0,0.0,0.0,0.0
2139,ENSMUSG00000026437.11,Cdk18,protein_coding,4764,18,3.778337531486146,78.0930294993803,6.305478649891413
2140,ENSMUSG00000099874.1,Gm29629,antisense,386,0,0.0,0.0,0.0
2141,ENSMUSG00000079330.9,Lemd1,protein_coding,5526,0,0.0,0.0,0.0
2142,ENSMUSG00000118219.1,Gm29695,protein_coding,5271,0,0.0,0.0,0.0
2143,ENSMUSG00000065435.1,Mir135b,miRNA,97,0,0.0,0.0,0.0
2144,ENSMUSG00000066936.4,Gm10188,protein_coding,720,0,0.0,0.0,0.0
2145,ENSMUSG00000101549.1,Gm29630,lincRNA,359,0,0.0,0.0,0.0
2146,ENSMUSG00000089808.3,Gm7241,processed_pseudogene,357,0,0.0,0.0,0.0
2147,ENSMUSG00000042115.4,Klhdc8a,protein_coding,4269,24,5.621925509486999,116.19745218553844,6.872797396401416
2148,ENSMUSG00000009772.15,Nuak2,protein_coding,3920,9,2.295918367346939,47.45346843559282,5.598528036394152
2149,ENSMUSG00000100658.1,F730311O21Rik,lincRNA,5447,0,0.0,0.0,0.0
2150,ENSMUSG00000042066.16,Tmcc2,protein_coding,5692,9,1.5811665495432186,32.68053342718269,5.0738430826579695
2151,ENSMUSG00000090079.1,Gm15849,antisense,335,0,0.0,0.0,0.0
2152,ENSMUSG00000042046.15,Dstyk,protein_coding,9345,7,0.749063670411985,15.482113713485129,4.042829364618432
2153,ENSMUSG00000097760.2,6030442K20Rik,processed_transcript,2222,0,0.0,0.0,0.0
2154,ENSMUSG00000026439.14,Rbbp5,protein_coding,3930,1,0.2544529262086514,5.259191299618995,2.645976270033847
2155,ENSMUSG00000048174.2,Tmem81,protein_coding,2018,0,0.0,0.0,0.0
2156,ENSMUSG00000053024.14,Cntn2,protein_coding,9304,0,0.0,0.0,0.0
2157,ENSMUSG00000026442.14,Nfasc,protein_coding,14145,0,0.0,0.0,0.0
2158,ENSMUSG00000101126.1,Gm10538,antisense,1877,0,0.0,0.0,0.0
2159,ENSMUSG00000088911.1,Gm22609,snoRNA,121,0,0.0,0.0,0.0
2160,ENSMUSG00000026443.3,Lrrn2,protein_coding,3595,0,0.0,0.0,0.0
2161,ENSMUSG00000106377.1,Gm44300,miRNA,121,0,0.0,0.0,0.0
2162,ENSMUSG00000102709.1,Gm38308,TEC,1809,0,0.0,0.0,0.0
2163,ENSMUSG00000054387.13,Mdm4,protein_coding,14798,11,0.7433436950939316,15.363889706888036,4.032443813450483
2164,ENSMUSG00000100228.1,Gm29257,processed_pseudogene,639,0,0.0,0.0,0.0
2165,ENSMUSG00000026447.17,Pik3c2b,protein_coding,9592,0,0.0,0.0,0.0
2166,ENSMUSG00000101102.1,Gm28609,antisense,463,0,0.0,0.0,0.0
2167,ENSMUSG00000102425.1,Gm26616,TEC,3107,0,0.0,0.0,0.0
2168,ENSMUSG00000046062.5,Ppp1r15b,protein_coding,5594,51,9.116910976045762,188.43398501655972,7.5655513675531845
2169,ENSMUSG00000041757.17,Plekha6,protein_coding,12530,0,0.0,0.0,0.0
2170,ENSMUSG00000101693.1,Gm19461,antisense,3429,0,0.0,0.0,0.0
2171,ENSMUSG00000103421.1,Golt1a,protein_coding,1919,0,0.0,0.0,0.0
2172,ENSMUSG00000115958.1,Gm28040,protein_coding,741,0,0.0,0.0,0.0
2173,ENSMUSG00000098306.9,Gm28040,protein_coding,1465,0,0.0,0.0,0.0
2174,ENSMUSG00000116158.1,Kiss1,protein_coding,779,0,0.0,0.0,0.0
2175,ENSMUSG00000070645.5,Ren1,protein_coding,1657,0,0.0,0.0,0.0
2176,ENSMUSG00000070644.13,Etnk2,protein_coding,4566,0,0.0,0.0,0.0
2177,ENSMUSG00000070643.11,Sox13,protein_coding,4312,0,0.0,0.0,0.0
2178,ENSMUSG00000101004.1,Gm8596,processed_pseudogene,792,1,1.2626262626262625,26.09674470644274,4.760047637316568
2179,ENSMUSG00000064814.1,Gm23939,snoRNA,133,0,0.0,0.0,0.0
2180,ENSMUSG00000090553.8,Snrpe,protein_coding,1372,1,0.7288629737609329,15.06459315415645,4.005812539007405
2181,ENSMUSG00000102976.6,Zc3h11a,protein_coding,6031,3,0.49742994528270607,10.281191414774987,3.495847534735764
2182,ENSMUSG00000116275.1,Zc3h11a,protein_coding,4395,0,0.0,0.0,0.0
2183,ENSMUSG00000094410.8,Gm38394,protein_coding,10156,35,3.446238676644348,71.22900386595043,6.174506368719799
2184,ENSMUSG00000051998.14,Lax1,protein_coding,2309,0,0.0,0.0,0.0
2185,ENSMUSG00000026463.17,Atp2b4,protein_coding,12248,1,0.08164598301763554,1.6875099450932929,1.4262700933849735
2186,ENSMUSG00000098606.1,Mir6903,miRNA,88,0,0.0,0.0,0.0
2187,ENSMUSG00000102509.1,Gm37368,TEC,3212,0,0.0,0.0,0.0
2188,ENSMUSG00000103166.1,Gm10537,TEC,1698,0,0.0,0.0,0.0
2189,ENSMUSG00000100830.1,Gm28441,lincRNA,1343,0,0.0,0.0,0.0
2190,ENSMUSG00000010311.15,Optc,protein_coding,2575,0,0.0,0.0,0.0
2191,ENSMUSG00000090208.1,Gm15851,antisense,662,0,0.0,0.0,0.0
2192,ENSMUSG00000041577.5,Prelp,protein_coding,3615,0,0.0,0.0,0.0
2193,ENSMUSG00000100987.1,Gm1627,lincRNA,2588,0,0.0,0.0,0.0
2194,ENSMUSG00000099507.1,Gm18970,processed_pseudogene,938,0,0.0,0.0,0.0
2195,ENSMUSG00000041559.7,Fmod,protein_coding,3306,0,0.0,0.0,0.0
2196,ENSMUSG00000020423.6,Btg2,protein_coding,2743,0,0.0,0.0,0.0
2197,ENSMUSG00000102380.1,Gm38140,TEC,2755,0,0.0,0.0,0.0
2198,ENSMUSG00000073559.2,Gm8618,processed_pseudogene,432,0,0.0,0.0,0.0
2199,ENSMUSG00000026450.14,Chit1,protein_coding,1815,0,0.0,0.0,0.0
2200,ENSMUSG00000064246.10,Chil1,protein_coding,2804,0,0.0,0.0,0.0
2201,ENSMUSG00000042451.12,Mybph,protein_coding,2329,0,0.0,0.0,0.0
2202,ENSMUSG00000042429.8,Adora1,protein_coding,5785,0,0.0,0.0,0.0
2203,ENSMUSG00000096676.1,Gm24517,snRNA,107,0,0.0,0.0,0.0
2204,ENSMUSG00000026459.5,Myog,protein_coding,1495,0,0.0,0.0,0.0
2205,ENSMUSG00000026458.13,Ppfia4,protein_coding,6572,0,0.0,0.0,0.0
2206,ENSMUSG00000042305.12,Tmem183a,protein_coding,3564,5,1.4029180695847363,28.9963830071586,4.9067166445341375
2207,ENSMUSG00000050526.5,Mgat4f,protein_coding,1768,0,0.0,0.0,0.0
2208,ENSMUSG00000026456.18,Cyb5r1,protein_coding,4437,20,4.5075501464953796,93.16484925626617,6.55711671239441
2209,ENSMUSG00000026457.14,Adipor1,protein_coding,5025,15,2.9850746268656714,61.69737852985865,5.970333217961937
2210,ENSMUSG00000101061.1,Platr1,lincRNA,3316,0,0.0,0.0,0.0
2211,ENSMUSG00000102722.1,Gm37935,TEC,982,0,0.0,0.0,0.0
2212,ENSMUSG00000026455.14,Klhl12,protein_coding,11395,1,0.08775778850372971,1.8138325412463934,1.4925364724613923
2213,ENSMUSG00000042229.9,Rabif,protein_coding,2861,2,0.6990562740300593,14.448529750089232,3.9493976370178894
2214,ENSMUSG00000077202.1,Gm25612,snoRNA,126,0,0.0,0.0,0.0
2215,ENSMUSG00000096712.1,Gm15454,processed_pseudogene,483,0,0.0,0.0,0.0
2216,ENSMUSG00000101955.1,Gm29376,unprocessed_pseudogene,835,0,0.0,0.0,0.0
2217,ENSMUSG00000046367.10,Mgat4e,protein_coding,1832,0,0.0,0.0,0.0
2218,ENSMUSG00000042207.17,Kdm5b,protein_coding,16555,10,0.6040471156750227,12.48482138779985,3.7532645074774194
2219,ENSMUSG00000097435.1,Gm26783,lincRNA,2377,0,0.0,0.0,0.0
2220,ENSMUSG00000026452.15,Syt2,protein_coding,7638,0,0.0,0.0,0.0
2221,ENSMUSG00000073557.12,Ppp1r12b,protein_coding,14983,6,0.40045384769405323,8.276829129347654,3.213631768597691
2222,ENSMUSG00000103614.1,Gm37949,TEC,2091,0,0.0,0.0,0.0
2223,ENSMUSG00000077846.1,Gm22232,miRNA,94,0,0.0,0.0,0.0
2224,ENSMUSG00000103976.1,Gm37677,TEC,7634,0,0.0,0.0,0.0
2225,ENSMUSG00000101168.1,Gm28892,antisense,2721,0,0.0,0.0,0.0
2226,ENSMUSG00000026429.9,Ube2t,protein_coding,4836,3,0.6203473945409429,12.821725687036384,3.788865846988588
2227,ENSMUSG00000042793.13,Lgr6,protein_coding,6851,20,2.919281856663261,60.3375326448771,5.938698229007884
2228,ENSMUSG00000097993.7,Ptprv,polymorphic_pseudogene,6987,0,0.0,0.0,0.0
2229,ENSMUSG00000097988.1,Gm10535,antisense,915,0,0.0,0.0,0.0
2230,ENSMUSG00000031506.11,Ptpn7,protein_coding,6102,0,0.0,0.0,0.0
2231,ENSMUSG00000026426.10,Arl8a,protein_coding,2299,12,5.219660722053066,107.88319342759104,6.766637475052076
2232,ENSMUSG00000087721.1,Gm26280,rRNA,101,0,0.0,0.0,0.0
2233,ENSMUSG00000085311.1,Gm15445,antisense,603,0,0.0,0.0,0.0
2234,ENSMUSG00000026424.8,Gpr37l1,protein_coding,2269,0,0.0,0.0,0.0
2235,ENSMUSG00000079139.4,Gm4204,processed_pseudogene,1231,0,0.0,0.0,0.0
2236,ENSMUSG00000097680.1,Gm26642,antisense,2782,0,0.0,0.0,0.0
2237,ENSMUSG00000003051.13,Elf3,protein_coding,2217,0,0.0,0.0,0.0
2238,ENSMUSG00000041926.15,Rnpep,protein_coding,6977,15,2.1499211695571163,44.43590756951982,5.50576099145873
2239,ENSMUSG00000062580.9,Timm17a,protein_coding,7893,2,0.2533890789306981,5.237203042570037,2.6408992244041976
2240,ENSMUSG00000048096.7,Lmod1,protein_coding,3948,0,0.0,0.0,0.0
2241,ENSMUSG00000087859.1,Gm22796,snRNA,106,0,0.0,0.0,0.0
2242,ENSMUSG00000041889.7,Shisa4,protein_coding,2418,17,7.0306038047973525,145.31289111974564,7.192913075691343
2243,ENSMUSG00000041879.13,Ipo9,protein_coding,8233,47,5.708733147090975,117.99164641717775,6.8947164851942135
2244,ENSMUSG00000100620.1,Gm28277,sense_intronic,885,0,0.0,0.0,0.0
2245,ENSMUSG00000009418.16,Nav1,protein_coding,18814,44,2.3386839587541193,48.33737427076201,5.624609032508569
2246,ENSMUSG00000093515.1,Mir1231,miRNA,81,0,0.0,0.0,0.0
2247,ENSMUSG00000102474.1,2610012C04Rik,TEC,1023,0,0.0,0.0,0.0
2248,ENSMUSG00000104524.1,Gm37333,TEC,2251,0,0.0,0.0,0.0
2249,ENSMUSG00000054412.5,Gm4793,antisense,2616,0,0.0,0.0,0.0
2250,ENSMUSG00000026421.14,Csrp1,protein_coding,1956,35,17.893660531697343,369.83730228148914,8.534642560787194
2251,ENSMUSG00000041801.5,Phlda3,protein_coding,1559,16,10.262989095574087,212.12184023094446,7.735534634506539
2252,ENSMUSG00000026418.16,Tnni1,protein_coding,3600,2,0.5555555555555556,11.482567670834806,3.6418428227540987
2253,ENSMUSG00000041782.14,Lad1,protein_coding,3400,0,0.0,0.0,0.0
2254,ENSMUSG00000026414.13,Tnnt2,protein_coding,7752,8,1.0319917440660475,21.329847066566202,4.480901465301574
2255,ENSMUSG00000101482.1,Gm28883,processed_pseudogene,369,0,0.0,0.0,0.0
2256,ENSMUSG00000026413.12,Pkp1,protein_coding,5024,5,0.9952229299363057,20.56988635300821,4.4309466701625775
2257,ENSMUSG00000102414.1,Gm36938,TEC,2696,0,0.0,0.0,0.0
2258,ENSMUSG00000051985.12,Igfn1,protein_coding,8996,0,0.0,0.0,0.0
2259,ENSMUSG00000026411.17,Tmem9,protein_coding,2726,1,0.36683785766691124,7.582032944791875,3.10131943932874
2260,ENSMUSG00000097918.1,Ascl5,protein_coding,567,0,0.0,0.0,0.0
2261,ENSMUSG00000026407.17,Cacna1s,protein_coding,6550,0,0.0,0.0,0.0
2262,ENSMUSG00000102838.1,Gm37014,TEC,2253,0,0.0,0.0,0.0
2263,ENSMUSG00000102717.1,Gm37759,antisense,3246,0,0.0,0.0,0.0
2264,ENSMUSG00000086264.9,Gm15850,processed_transcript,2049,0,0.0,0.0,0.0
2265,ENSMUSG00000041642.18,Kif21b,protein_coding,12184,1,0.08207485226526592,1.6963740813774335,1.4310206626584083
2266,ENSMUSG00000087230.10,Mroh3,protein_coding,3230,0,0.0,0.0,0.0
2267,ENSMUSG00000041605.16,Inava,protein_coding,4977,1,0.20092425155716293,4.152827367390525,2.365364259407002
2268,ENSMUSG00000097315.1,Gm26568,antisense,1594,0,0.0,0.0,0.0
2269,ENSMUSG00000103594.1,A430034D21Rik,lincRNA,1802,0,0.0,0.0,0.0
2270,ENSMUSG00000102941.1,Gm37552,lincRNA,2520,0,0.0,0.0,0.0
2271,ENSMUSG00000097433.1,Gm26781,antisense,1477,0,0.0,0.0,0.0
2272,ENSMUSG00000052759.7,Gpr25,protein_coding,1077,0,0.0,0.0,0.0
2273,ENSMUSG00000041570.14,Camsap2,protein_coding,9195,17,1.848830886351278,38.212786376024475,5.293252255182232
2274,ENSMUSG00000097403.2,9230116N13Rik,processed_transcript,3589,0,0.0,0.0,0.0
2275,ENSMUSG00000026404.12,Ddx59,protein_coding,2953,4,1.3545546901456147,27.996778608198646,4.857820728088854
2276,ENSMUSG00000041498.13,Kif14,protein_coding,10358,15,1.4481560146746475,29.931388985570546,4.950999714528613
2277,ENSMUSG00000099337.1,Gm29486,processed_pseudogene,372,0,0.0,0.0,0.0
2278,ENSMUSG00000101413.1,Gm29485,processed_pseudogene,282,0,0.0,0.0,0.0
2279,ENSMUSG00000104414.1,Gm37799,lincRNA,547,0,0.0,0.0,0.0
2280,ENSMUSG00000104509.1,Gm33994,lincRNA,2414,0,0.0,0.0,0.0
2281,ENSMUSG00000104366.1,4933409D19Rik,lincRNA,1557,0,0.0,0.0,0.0
2282,ENSMUSG00000097229.1,Platr23,lincRNA,2439,0,0.0,0.0,0.0
2283,ENSMUSG00000041483.14,Zfp281,protein_coding,4937,6,1.2153129430828438,25.11884359834229,4.707019118422979
2284,ENSMUSG00000097113.7,Gm19705,lincRNA,1558,0,0.0,0.0,0.0
2285,ENSMUSG00000097448.1,Platr22,lincRNA,1617,0,0.0,0.0,0.0
2286,ENSMUSG00000092912.1,Gm24086,snRNA,98,0,0.0,0.0,0.0
2287,ENSMUSG00000096432.1,Gm22132,miRNA,100,0,0.0,0.0,0.0
2288,ENSMUSG00000104360.1,Gm8762,processed_pseudogene,339,9,26.54867256637168,548.724472765557,9.102564896822942
2289,ENSMUSG00000103953.1,Gm29718,processed_pseudogene,477,0,0.0,0.0,0.0
2290,ENSMUSG00000104261.1,Gm17781,processed_pseudogene,649,0,0.0,0.0,0.0
2291,ENSMUSG00000026398.14,Nr5a2,protein_coding,5899,0,0.0,0.0,0.0
2292,ENSMUSG00000088970.1,Gm23763,snRNA,60,0,0.0,0.0,0.0
2293,ENSMUSG00000077207.1,Gm25609,snRNA,104,0,0.0,0.0,0.0
2294,ENSMUSG00000102751.1,Gm37057,TEC,1916,0,0.0,0.0,0.0
2295,ENSMUSG00000102738.1,1700006P03Rik,TEC,409,0,0.0,0.0,0.0
2296,ENSMUSG00000088164.1,Gm23534,snoRNA,97,0,0.0,0.0,0.0
2297,ENSMUSG00000103070.1,Gm37903,TEC,2381,0,0.0,0.0,0.0
2298,ENSMUSG00000088715.1,Gm22727,snoRNA,116,0,0.0,0.0,0.0
2299,ENSMUSG00000103728.1,Gm37099,TEC,3451,0,0.0,0.0,0.0
2300,ENSMUSG00000104112.1,Gm37293,TEC,295,0,0.0,0.0,0.0
2301,ENSMUSG00000098243.3,Gm4258,processed_transcript,1453,0,0.0,0.0,0.0
2302,ENSMUSG00000104118.1,Gm37298,TEC,3868,0,0.0,0.0,0.0
2303,ENSMUSG00000098045.1,Gm26979,lincRNA,217,0,0.0,0.0,0.0
2304,ENSMUSG00000103038.1,Gm37124,TEC,1992,0,0.0,0.0,0.0
2305,ENSMUSG00000102277.1,A130050O07Rik,TEC,3023,0,0.0,0.0,0.0
2306,ENSMUSG00000098145.1,Gm26936,lincRNA,498,0,0.0,0.0,0.0
2307,ENSMUSG00000102142.1,Gm26930,sense_intronic,1244,0,0.0,0.0,0.0
2308,ENSMUSG00000104145.1,D130019J16Rik,TEC,2158,0,0.0,0.0,0.0
2309,ENSMUSG00000103427.1,Gm37534,TEC,5222,0,0.0,0.0,0.0
2310,ENSMUSG00000065565.1,Mir181a-1,miRNA,87,0,0.0,0.0,0.0
2311,ENSMUSG00000098206.1,Mir181a-1hg,lincRNA,3388,0,0.0,0.0,0.0
2312,ENSMUSG00000065458.1,Mir181b-1,miRNA,80,0,0.0,0.0,0.0
2313,ENSMUSG00000104197.1,Gm37632,TEC,1142,0,0.0,0.0,0.0
2314,ENSMUSG00000088564.1,Gm23782,rRNA,120,0,0.0,0.0,0.0
2315,ENSMUSG00000026395.16,Ptprc,protein_coding,18313,0,0.0,0.0,0.0
2316,ENSMUSG00000104291.1,A130071D04Rik,TEC,5864,0,0.0,0.0,0.0
2317,ENSMUSG00000099656.2,Gm18667,processed_pseudogene,484,0,0.0,0.0,0.0
2318,ENSMUSG00000099459.2,Gm28556,lincRNA,673,0,0.0,0.0,0.0
2319,ENSMUSG00000102822.1,1700113B19Rik,TEC,420,0,0.0,0.0,0.0
2320,ENSMUSG00000026394.5,Atp6v1g3,protein_coding,1887,0,0.0,0.0,0.0
2321,ENSMUSG00000101793.1,Gm28500,processed_pseudogene,151,0,0.0,0.0,0.0
2322,ENSMUSG00000026393.10,Nek7,protein_coding,7376,19,2.5759219088937093,53.240755740584376,5.761305374681634
2323,ENSMUSG00000099510.2,Gm28501,antisense,421,0,0.0,0.0,0.0
2324,ENSMUSG00000102651.1,Gm37080,TEC,2404,0,0.0,0.0,0.0
2325,ENSMUSG00000102448.1,Gm37101,TEC,3660,0,0.0,0.0,0.0
2326,ENSMUSG00000100459.6,Gm5833,lincRNA,2248,0,0.0,0.0,0.0
