,Gene,Bipolar1/Rods,Bipolar2/Rods,Bipolar3/Rods,Bipolar4/Rods,Bipolar5/Rods,Bipolar6/Rods,Bipolar1/Cones,Bipolar2/Cones,Bipolar3/Cones,Bipolar4/Cones,Bipolar5/Cones,Bipolar6/Cones,Bipolar1/MG,Bipolar2/MG,Bipolar3/MG,Bipolar4/MG,Bipolar5/MG,Bipolar6/MG,Bipolar1/BCs,Bipolar2/BCs,Bipolar3/BCs,Bipolar4/BCs,Bipolar5/BCs,Bipolar6/BCs
Vmn2r77,Vmn2r77,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vmn2r81,Vmn2r81,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vmn2r84,Vmn2r84,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vmn2r85,Vmn2r85,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r87,Vmn2r87,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Vmn2r89,Vmn2r89,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vmn2r9,Vmn2r9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r94,Vmn2r94,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vmn2r96,Vmn2r96,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r99,Vmn2r99,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmo1,Vmo1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1
Vmp1,Vmp1,4,2,3,5,10,4,0.0,0,0,1,4,4,35,36,48,38,112,101,235,256,277,300,633,546
Vopp1,Vopp1,3,11,5,10,31,18,0.0,1,1,0,5,6,6,8,5,6,19,19,186,250,254,265,501,421
Vprbp,Vprbp,3,0,4,2,8,5,0.0,0,0,0,1,1,7,19,13,14,47,31,210,314,278,307,537,429
Vpreb1,Vpreb1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1
Vpreb3,Vpreb3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2
Vps11,Vps11,0,1,0,3,4,0,0.0,0,0,0,1,1,10,18,13,16,30,43,80,124,97,105,221,151
Vps13a,Vps13a,0,0,4,1,1,3,0.0,0,0,0,0,0,11,9,8,7,37,23,100,133,133,146,238,216
Vps13b,Vps13b,2,0,1,2,0,1,0.0,0,0,0,1,1,6,6,5,6,14,13,94,109,90,134,167,115
Vps13c,Vps13c,0,1,3,0,4,4,0.0,0,2,1,0,4,14,23,20,27,54,38,209,285,285,321,672,602
Vps13d,Vps13d,0,0,0,1,0,2,0.0,0,0,0,0,0,3,7,4,9,9,8,54,93,75,110,159,123
Vps16,Vps16,3,1,1,1,3,1,0.0,0,0,0,1,0,18,15,20,17,48,26,110,151,110,165,200,194
Vps18,Vps18,0,0,2,0,0,1,0.0,0,0,1,0,1,2,2,6,3,7,8,54,59,57,76,145,126
Vps25,Vps25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,0,2,1,5,4,2,13,15,15
Vps26a,Vps26a,1,1,0,1,2,2,0.0,0,1,2,1,1,24,34,31,34,105,105,112,162,162,169,343,265
Vps26b,Vps26b,1,0,2,0,7,0,0.0,0,0,0,1,1,16,15,16,18,40,42,99,136,111,165,360,279
Vps29,Vps29,4,4,6,13,17,13,0.0,0,2,0,8,4,23,47,34,46,132,113,681,819,800,902,1913,1621
Vps33a,Vps33a,0,1,1,4,2,5,0.0,0,0,0,0,1,7,10,8,9,25,16,108,141,141,175,278,250
Vps33b,Vps33b,0,0,2,0,1,2,0.0,0,0,0,1,1,3,5,4,4,16,11,33,44,28,51,99,101
Vps35,Vps35,2,1,6,13,13,11,0.0,0,1,0,1,7,38,71,58,40,152,162,654,867,721,911,1495,1325
Vps36,Vps36,5,3,1,7,17,8,0.0,0,0,1,5,3,28,57,53,67,103,109,480,549,502,627,1077,933
Vps37a,Vps37a,4,3,3,10,26,13,0.0,0,1,1,12,3,23,36,36,38,144,97,240,334,314,375,957,825
Vps37b,Vps37b,4,0,5,4,10,6,0.0,0,0,0,0,4,29,34,27,32,132,86,183,320,239,310,603,538
Vps37c,Vps37c,1,1,0,1,3,2,0.0,1,0,0,0,0,4,6,4,7,19,9,33,44,50,46,127,85
Vps37d,Vps37d,0,0,0,2,0,0,0.0,0,0,0,0,0,3,3,1,2,12,11,40,23,42,41,159,103
Vps39,Vps39,0,1,1,4,2,1,0.0,0,0,0,0,2,2,11,12,16,34,30,76,127,77,158,305,252
Vps41,Vps41,3,0,2,11,7,11,0.0,0,0,1,2,3,28,37,48,38,121,109,339,431,427,567,1008,840
Vps45,Vps45,0,0,1,4,4,3,0.0,0,0,0,2,5,11,11,19,15,50,38,109,173,136,183,404,342
Vps4a,Vps4a,2,5,4,4,10,6,0.0,0,0,0,2,3,18,37,37,40,96,93,339,461,453,498,939,830
Vps4b,Vps4b,2,1,2,8,9,6,0.0,0,0,0,2,2,26,40,40,38,119,103,201,280,259,305,414,421
Vps51,Vps51,0,0,0,2,0,0,0.0,0,0,0,0,0,0,7,1,4,14,16,34,58,46,53,107,78
Vps52,Vps52,3,0,3,1,3,4,0.0,0,0,0,3,0,6,11,22,19,55,44,121,169,124,177,296,266
Vps53,Vps53,0,5,1,5,4,3,0.0,0,1,0,2,5,16,10,12,23,66,56,150,246,206,262,453,430
Vps54,Vps54,1,0,2,3,4,4,0.0,0,0,0,0,2,7,10,7,16,27,21,111,144,137,135,266,206
Vps72,Vps72,0,0,1,5,5,5,0.0,0,0,0,0,1,9,16,17,11,60,61,139,157,123,199,379,368
Vps8,Vps8,2,0,1,2,0,1,0.0,0,0,0,0,2,4,4,5,3,11,12,92,157,87,158,249,214
Vps9d1,Vps9d1,0,2,1,1,3,5,0.0,0,0,0,2,0,5,11,6,10,38,33,107,155,115,121,363,302
Vrk1,Vrk1,0,0,0,0,1,4,0.0,0,0,0,0,0,3,5,10,10,23,19,89,72,110,119,203,172
Vrk2,Vrk2,0,0,0,0,0,0,0.0,0,0,0,0,0,3,2,3,3,7,5,6,8,4,4,9,6
Vrk3,Vrk3,0,1,0,3,7,2,0.0,0,0,0,3,2,20,28,19,19,82,52,121,129,143,151,349,259
Vrtn,Vrtn,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vsig1,Vsig1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vsig10,Vsig10,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,2,5,20,13,12,11,12,13,25,11
Vsig10l,Vsig10l,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,2,9,6,3,16,17,14
Vsig2,Vsig2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,5,12,9
Vsig8,Vsig8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vsnl1,Vsnl1,0,1,0,2,2,0,0.0,0,0,0,0,0,0,1,1,0,3,1,32,54,44,54,198,159
Vstm2a,Vstm2a,2,1,2,0,2,3,0.0,0,0,0,0,0,53,91,76,80,223,199,172,229,221,217,504,404
Vstm2b,Vstm2b,4,9,12,18,21,18,0.0,0,0,0,1,2,4,5,7,8,6,18,1710,2380,2286,2340,3039,2752
Vstm2l,Vstm2l,1,1,0,0,2,2,0.0,0,0,0,0,0,4,6,10,3,30,33,14,18,16,35,64,68
Vstm4,Vstm4,0,0,0,0,0,0,0.0,0,0,0,0,0,13,12,12,19,41,42,0,1,1,2,3,0
Vstm5,Vstm5,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,1,4,3,6,18,6,17,42,30
Vsx1,Vsx1,2,0,24,10,7,21,0.0,0,0,0,0,0,4,7,2,2,11,7,1093,1268,1339,1541,4337,3636
Vsx2,Vsx2,15,9,5,31,37,29,0.0,0,1,1,1,3,84,109,111,110,360,317,2464,2990,2622,3221,5805,4978
Vta1,Vta1,4,5,7,3,2,10,0.0,1,1,0,1,2,27,41,23,35,82,90,259,326,314,336,623,540
Vtcn1,Vtcn1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vti1a,Vti1a,0,1,1,0,1,2,0.0,0,0,1,1,2,4,8,4,13,22,13,60,85,69,86,182,160
Vti1b,Vti1b,2,3,5,10,10,3,0.0,0,1,3,7,3,26,40,28,49,103,87,353,477,432,542,885,759
Vtn,Vtn,3,9,2,14,37,29,0.0,3,0,3,11,11,0,0,0,0,4,2,7,11,11,10,51,50
Vwa1,Vwa1,0,0,0,1,4,3,0.0,0,0,0,0,0,5,11,4,3,85,78,40,45,21,43,176,187
Vwa2,Vwa2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Vwa3a,Vwa3a,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vwa3b,Vwa3b,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2
Vwa5a,Vwa5a,0,0,0,1,0,0,0.0,0,0,0,0,1,20,38,29,47,68,68,18,33,35,36,40,41
Vwa5b1,Vwa5b1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vwa5b2,Vwa5b2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,8,15
Vwa7,Vwa7,0,0,0,0,1,0,0.0,0,0,0,0,0,2,1,3,4,6,2,3,8,3,1,12,11
Vwa8,Vwa8,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,1,4,13,6,32,33,30,45,59,48
Vwa9,Vwa9,2,0,1,0,2,1,0.0,0,0,0,0,0,9,9,7,12,21,30,63,88,122,75,196,160
Vwc2,Vwc2,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,19,29,40,95,83
Vwc2l,Vwc2l,0,0,1,0,1,2,0.0,0,0,0,0,1,0,0,0,1,1,0,61,106,108,122,325,252
Vwce,Vwce,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Vwf,Vwf,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,1,3,0,1,1,0,0,0,0
WI1-1010L24.1,WI1-1010L24.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI1-1024F3.1,WI1-1024F3.1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
WI1-166E14.1,WI1-166E14.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WI1-1749A12.1,WI1-1749A12.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI1-1993I8.1,WI1-1993I8.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
WI1-2065I1.2,WI1-2065I1.2,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,0,0,2,1,1,4,1,2,4,2
WI1-2080J1.2,WI1-2080J1.2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WI1-2255B14.1,WI1-2255B14.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI1-2285D16.1,WI1-2285D16.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
WI1-535J9.1,WI1-535J9.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5
Wac,Wac,6,5,5,13,20,17,0.0,0,1,0,0,3,29,43,23,29,129,79,501,708,671,793,1238,1071
Wapal,Wapal,5,5,13,12,23,26,0.0,2,3,1,5,7,24,40,47,46,166,142,370,507,536,577,1310,1150
Wars,Wars,1,1,1,3,7,5,0.0,1,1,0,0,2,12,30,16,18,59,60,164,194,157,198,392,358
Wars2,Wars2,0,1,0,0,1,1,0.0,0,0,0,2,0,3,5,4,4,16,7,44,54,41,45,69,92
Was,Was,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2
Wasf1,Wasf1,5,1,0,1,1,3,0.0,0,0,0,0,1,5,6,8,10,20,23,101,100,113,126,264,252
Wasf2,Wasf2,0,0,0,2,4,3,0.0,0,0,0,0,1,5,31,24,20,83,63,50,68,62,76,177,152
Wasf3,Wasf3,5,3,7,8,16,9,0.0,1,1,1,4,9,23,84,47,60,230,169,442,569,571,687,1128,1077
Wash1,Wash1,1,0,3,1,4,1,0.0,0,0,1,1,1,16,20,20,20,63,58,127,167,141,222,357,375
Wasl,Wasl,7,3,10,9,10,22,0.0,0,0,0,3,1,44,42,40,48,225,147,708,956,1001,1078,1628,1461
Wbp1,Wbp1,1,1,0,4,6,2,0.0,0,0,0,1,2,26,32,19,36,111,82,189,210,178,242,516,469
Wbp11,Wbp11,2,5,10,7,10,14,0.0,0,3,0,4,1,35,52,49,59,192,157,444,711,618,816,1706,1411
Wbp1l,Wbp1l,0,1,1,3,3,1,0.0,0,0,0,0,0,18,12,16,20,72,57,52,61,52,90,105,136
Wbp2,Wbp2,5,4,4,15,17,19,0.0,1,0,3,6,12,58,61,73,67,245,219,953,1064,967,1136,2424,2022
Wbp4,Wbp4,2,7,7,14,13,13,0.0,0,1,2,3,3,67,65,70,73,173,150,765,1076,1019,1203,1625,1376
Wbp5,Wbp5,5,7,12,27,24,27,0.0,0,1,1,3,10,67,71,89,77,234,179,1835,2226,2206,2482,3748,3374
Wbscr16,Wbscr16,0,0,0,1,0,0,0.0,0,0,0,1,0,1,2,2,4,11,7,31,53,30,40,93,87
Wbscr17,Wbscr17,0,2,1,1,3,3,0.0,0,0,0,1,0,2,1,3,0,3,1,207,325,272,376,527,398
Wbscr22,Wbscr22,2,1,0,3,5,8,0.0,0,0,0,2,1,11,14,15,9,72,41,138,170,151,158,413,358
Wbscr25,Wbscr25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Wbscr27,Wbscr27,1,0,0,1,0,0,0.0,0,0,0,0,1,9,27,12,26,53,54,22,16,21,29,77,69
Wdfy1,Wdfy1,6,4,3,4,9,5,0.0,0,0,0,1,2,9,15,12,16,64,72,166,188,206,230,659,557
Wdfy2,Wdfy2,0,0,0,0,0,1,0.0,0,0,0,1,0,1,0,3,0,3,4,7,10,9,12,16,14
Wdfy3,Wdfy3,0,0,1,4,3,2,0.0,0,0,0,1,0,4,18,11,15,34,21,134,188,146,215,325,251
Wdfy4,Wdfy4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wdhd1,Wdhd1,0,0,0,1,0,1,0.0,0,0,0,0,0,0,3,0,1,3,4,8,16,22,25,22,20
Wdpcp,Wdpcp,0,0,0,0,1,0,0.0,0,0,0,0,0,1,3,6,4,11,3,18,15,25,28,54,57
Wdr1,Wdr1,0,1,1,4,5,3,0.0,0,0,0,1,2,34,52,47,43,166,120,167,222,214,231,504,386
Wdr11,Wdr11,1,0,1,0,1,3,0.0,0,0,0,1,0,6,11,18,7,29,28,126,164,149,155,280,255
Wdr12,Wdr12,3,0,1,4,3,4,0.0,1,0,0,0,0,15,11,17,16,44,25,178,221,201,245,503,421
Wdr13,Wdr13,0,0,0,2,2,2,0.0,0,0,0,0,1,15,23,22,21,50,46,110,144,116,173,349,286
Wdr17,Wdr17,5,4,7,14,28,16,0.0,0,1,3,7,4,2,0,5,1,10,8,3,16,13,14,40,25
Wdr18,Wdr18,0,0,0,2,3,0,0.0,0,0,0,0,0,5,8,7,5,15,17,49,65,64,86,162,130
Wdr19,Wdr19,1,3,1,2,5,0,0.0,0,0,0,0,1,2,5,1,3,8,3,31,40,38,68,88,77
Wdr20,Wdr20,0,0,0,3,2,2,0.0,0,0,0,0,0,7,8,8,13,25,25,60,68,74,62,80,93
Wdr24,Wdr24,0,0,1,1,0,1,0.0,0,0,0,0,0,5,4,5,7,14,12,25,38,19,38,95,59
Wdr25,Wdr25,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,5,6,9,9,12,9,31,19
Wdr26,Wdr26,0,7,5,17,6,11,0.0,1,1,0,5,2,28,64,75,38,146,123,444,573,576,684,1262,1186
Wdr27,Wdr27,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,3,5,4,5,8,1
Wdr3,Wdr3,0,0,0,10,0,5,0.0,0,0,0,0,0,8,7,11,11,38,31,104,132,129,188,332,257
Wdr31,Wdr31,0,6,1,0,6,8,0.0,1,0,0,7,6,0,1,0,0,3,2,6,9,6,10,21,18
Wdr33,Wdr33,3,3,6,4,10,10,0.0,0,0,1,2,2,15,35,32,33,112,82,363,495,484,583,1040,872
Wdr34,Wdr34,1,1,1,0,0,2,0.0,0,0,0,0,0,1,4,3,3,9,9,30,24,17,25,68,44
Wdr35,Wdr35,0,1,0,0,2,3,0.0,0,1,0,0,1,6,8,9,4,37,34,65,65,88,76,221,161
Wdr36,Wdr36,0,1,0,0,1,0,0.0,0,0,0,0,0,8,9,5,4,15,11,65,90,94,91,174,139
Wdr37,Wdr37,1,2,2,7,5,7,0.0,0,0,0,2,2,10,17,10,11,39,33,185,282,265,319,425,304
Wdr38,Wdr38,0,0,0,0,0,0,0.0,0,0,0,1,0,2,2,4,1,7,8,8,18,19,28,28,23
Wdr4,Wdr4,1,0,0,0,1,0,0.0,0,0,0,0,0,2,6,3,2,17,12,28,23,16,26,86,66
Wdr41,Wdr41,0,0,2,3,1,2,0.0,0,0,0,3,2,7,14,9,7,39,40,113,109,101,141,250,228
Wdr43,Wdr43,1,1,3,5,9,4,0.0,0,0,0,3,0,7,14,18,26,45,52,231,378,307,408,636,564
Wdr44,Wdr44,0,0,0,6,3,2,0.0,0,0,0,0,0,3,17,6,1,16,11,51,73,78,123,135,176
Wdr45,Wdr45,0,0,0,2,5,4,0.0,0,0,0,1,0,13,14,14,11,59,40,62,83,69,73,199,206
Wdr45b,Wdr45b,0,0,0,3,2,4,0.0,0,0,0,2,1,18,26,19,25,74,61,126,174,160,186,330,262
Wdr46,Wdr46,0,0,0,0,1,0,0.0,0,0,0,0,0,3,8,4,5,15,22,20,29,16,23,37,36
Wdr47,Wdr47,7,3,3,12,12,8,0.0,0,0,1,3,0,21,18,22,14,49,40,180,211,239,258,465,378
Wdr48,Wdr48,1,2,4,6,10,7,0.0,0,0,1,3,1,17,27,24,19,75,76,265,279,266,332,698,547
Wdr5,Wdr5,0,1,0,0,2,0,0.0,0,1,0,1,1,13,7,15,4,43,30,97,126,127,118,322,258
Wdr53,Wdr53,0,0,1,2,1,1,0.0,0,0,0,1,0,13,17,5,17,37,37,74,100,75,110,221,171
Wdr54,Wdr54,1,2,1,2,4,3,0.0,0,0,0,1,0,3,5,4,4,13,16,68,66,60,88,206,209
Wdr55,Wdr55,1,1,1,2,2,1,0.0,0,0,1,2,0,3,3,3,5,16,5,53,72,66,96,141,106
Wdr59,Wdr59,0,0,0,0,2,2,0.0,0,0,0,0,0,0,2,2,4,8,9,32,43,33,57,82,44
Wdr5b,Wdr5b,0,0,0,3,2,1,0.0,0,0,0,2,1,6,2,3,7,17,12,46,51,42,81,104,108
Wdr6,Wdr6,3,3,3,14,6,12,0.0,1,1,1,4,6,12,18,13,13,54,43,596,743,622,840,1750,1486
Wdr60,Wdr60,0,6,2,10,21,19,0.0,0,0,5,1,0,11,18,26,31,67,49,181,213,201,291,590,474
Wdr61,Wdr61,5,2,2,9,11,8,0.0,1,0,2,1,7,53,57,55,49,165,144,481,542,495,602,1053,903
Wdr62,Wdr62,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,4
Wdr63,Wdr63,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wdr64,Wdr64,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wdr66,Wdr66,0,0,0,1,4,2,0.0,0,0,1,1,1,0,0,2,3,0,1,4,14,6,7,18,10
Wdr7,Wdr7,1,2,7,8,6,1,0.0,0,0,1,1,2,7,5,9,9,29,16,173,241,213,264,403,331
Wdr70,Wdr70,0,1,0,3,6,0,0.0,0,0,0,1,0,6,5,4,2,27,30,81,117,97,124,203,152
Wdr73,Wdr73,0,0,0,3,3,0,0.0,0,0,0,1,1,11,3,10,8,33,20,28,49,56,54,118,101
Wdr74,Wdr74,1,1,4,1,2,3,0.0,0,0,0,0,0,6,9,6,7,25,16,91,118,93,164,253,243
Wdr75,Wdr75,0,2,3,7,7,6,0.0,0,0,0,0,1,9,18,19,12,41,38,199,225,238,252,391,380
Wdr76,Wdr76,0,0,0,1,2,0,0.0,0,0,0,0,1,1,5,9,11,10,9,42,61,60,69,132,105
Wdr77,Wdr77,0,0,1,2,6,1,0.0,0,1,0,3,3,5,16,12,16,27,29,101,106,84,116,256,219
Wdr78,Wdr78,0,3,0,4,5,5,0.0,0,0,0,3,3,4,0,1,1,11,8,45,41,52,66,100,81
Wdr81,Wdr81,0,0,0,2,0,0,0.0,0,0,0,0,0,1,7,0,2,5,3,6,15,8,20,24,20
Wdr82,Wdr82,0,5,1,4,0,5,0.0,0,0,1,0,2,9,19,20,16,57,57,243,271,231,294,615,540
Wdr83,Wdr83,1,2,1,2,5,5,0.0,0,0,0,0,0,5,9,12,15,42,32,124,149,142,118,375,326
Wdr83os,Wdr83os,0,0,1,3,4,3,0.0,0,1,0,1,1,11,16,9,14,30,26,111,159,87,153,210,171
Wdr86,Wdr86,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Wdr89,Wdr89,3,4,3,10,6,9,0.0,0,0,1,1,4,24,43,20,23,38,46,390,618,264,523,568,543
Wdr90,Wdr90,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,2,0,2,0,4,5,5,9,16,17
Wdr91,Wdr91,0,0,1,1,1,0,0.0,0,0,0,1,1,2,6,5,3,13,7,37,31,39,39,96,74
Wdr92,Wdr92,0,1,2,2,1,4,0.0,0,0,0,1,0,5,7,8,14,34,23,104,140,114,140,225,194
Wdr93,Wdr93,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,2,12,3
Wdr95,Wdr95,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,7,0,1,0,0,1,0
Wdsub1,Wdsub1,1,1,1,0,3,1,0.0,0,0,0,1,1,14,14,20,18,36,38,51,80,78,102,122,121
Wdtc1,Wdtc1,2,0,2,1,5,1,0.0,1,0,1,0,0,1,6,5,11,23,16,129,142,134,149,300,274
Wdyhv1,Wdyhv1,0,0,0,0,2,1,0.0,0,0,0,1,0,6,5,17,17,21,27,75,90,88,118,141,123
Wee1,Wee1,0,0,2,0,0,0,0.0,0,0,0,0,0,5,2,8,2,13,11,3,2,7,5,8,14
Wee2,Wee2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2
Wfdc1,Wfdc1,1,0,0,3,0,1,0.0,0,0,0,0,0,5,7,5,4,5,17,42,60,52,77,145,169
Wfdc10,Wfdc10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Wfdc11,Wfdc11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wfdc12,Wfdc12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wfdc15a,Wfdc15a,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wfdc15b,Wfdc15b,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wfdc17,Wfdc17,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wfdc2,Wfdc2,0,0,1,1,1,1,0.0,0,0,0,0,0,0,1,0,1,2,1,88,106,78,110,225,220
Wfdc21,Wfdc21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1
Wfdc3,Wfdc3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,6,1,1,2,2,3,4
Wfdc6a,Wfdc6a,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,4,0
Wfdc6b,Wfdc6b,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wfdc8,Wfdc8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
Wfikkn1,Wfikkn1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,3,3,1
Wfikkn2,Wfikkn2,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,2,1,1,2,1,1,5,6
Wfs1,Wfs1,0,1,0,0,2,1,0.0,0,0,0,1,0,7,7,4,7,30,16,40,37,45,43,108,91
Whamm,Whamm,0,0,0,1,4,2,0.0,0,0,1,0,0,6,9,8,13,36,40,63,103,71,95,218,215
Whrn,Whrn,0,2,1,3,3,4,0.0,0,0,1,1,0,0,1,2,0,4,7,15,14,2,7,35,23
Whsc1,Whsc1,0,1,8,14,12,9,0.0,1,0,1,6,6,17,32,19,40,79,75,371,495,504,566,1285,1128
Whsc1l1,Whsc1l1,3,5,4,13,10,9,0.0,0,1,0,4,1,23,23,28,34,79,93,355,457,440,546,974,863
Wibg,Wibg,0,0,0,0,1,2,0.0,0,0,0,0,0,4,1,5,2,11,6,24,54,40,60,88,82
Wif1,Wif1,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,3,3
Wipf1,Wipf1,0,0,0,0,0,0,0.0,0,0,0,0,1,3,1,0,1,6,2,0,2,1,3,9,6
Wipf2,Wipf2,0,0,0,2,4,0,0.0,0,0,0,1,0,6,16,14,11,29,26,113,155,121,170,303,297
Wipf3,Wipf3,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,4,1,8,18,15,13,23,17
Wipi1,Wipi1,1,3,0,1,6,4,0.0,0,0,0,1,1,193,299,319,326,952,767,77,102,77,87,318,241
Wipi2,Wipi2,0,1,4,4,4,5,0.0,0,0,0,0,1,11,31,28,36,82,78,178,263,199,256,515,417
Wisp1,Wisp1,0,2,0,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Wisp2,Wisp2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2
Wisp3,Wisp3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1
Wiz,Wiz,1,3,1,1,2,3,0.0,0,0,0,0,0,3,7,5,1,13,14,43,65,56,61,156,124
