Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
Tmem217,0,0,0,0,0,0,1,0,1,1,4,1
Tmem218,1,3,2,4,2,4,81,128,111,113,241,213
Tmem219,1,1,0,2,4,3,78,110,78,115,253,214
Tmem220,0,0,0,0,0,0,1,2,5,1,4,5
Tmem221,0,0,0,0,0,0,0,0,1,0,0,0
Tmem222,0,1,0,5,3,7,176,206,198,282,426,392
Tmem225,0,0,0,0,0,0,0,0,1,0,0,0
Tmem229a,0,0,0,0,0,0,2,10,6,10,25,22
Tmem229b,3,3,2,4,5,5,75,83,75,105,329,212
Tmem230,4,3,4,3,14,7,188,244,228,256,386,337
Tmem231,0,0,0,0,2,1,18,17,18,19,47,35
Tmem232,0,0,0,0,0,0,0,0,0,0,0,0
Tmem233,0,0,0,0,0,0,0,0,0,0,0,1
Tmem234,14,3,6,17,26,20,607,844,801,899,1748,1612
Tmem235,0,0,0,0,0,0,0,0,0,0,0,0
Tmem236,0,0,0,0,0,0,1,1,1,3,4,4
Tmem237,1,6,4,12,24,22,169,236,221,259,659,618
Tmem238,0,0,0,0,1,0,12,13,11,12,30,22
Tmem239,0,0,0,0,0,0,0,0,0,0,0,0
Tmem240,0,0,0,1,0,4,32,46,34,42,95,86
Tmem241,1,0,0,1,1,0,10,6,10,5,19,20
Tmem242,3,1,0,4,5,9,175,224,202,222,536,461
Tmem243,1,1,2,1,11,5,32,44,36,54,138,111
Tmem245,2,2,2,1,0,0,48,77,74,95,158,130
Tmem246,0,0,2,2,0,1,111,152,139,138,282,280
Tmem248,1,1,1,3,0,3,54,67,59,72,179,133
Tmem25,1,0,0,1,1,5,52,41,45,69,128,99
Tmem251,4,0,2,2,3,5,117,135,133,153,302,214
Tmem252,0,0,0,0,0,0,0,0,0,0,1,0
Tmem253,0,0,0,0,0,0,1,2,3,1,2,2
Tmem255a,0,0,0,0,0,0,5,6,3,3,18,14
Tmem255b,0,0,0,0,0,0,0,0,0,0,0,0
Tmem256,8,5,8,18,12,14,570,723,652,823,1582,1332
Tmem258,0,4,4,10,16,13,363,446,374,476,1027,878
Tmem259,1,1,0,3,1,3,77,99,70,119,251,214
Tmem26,0,0,0,0,2,1,0,1,0,0,1,0
Tmem260,0,0,1,3,4,1,61,70,71,53,147,125
Tmem261,0,1,1,6,2,5,148,180,162,208,400,324
Tmem263,1,0,2,3,8,3,106,165,146,173,382,320
Tmem265,0,0,0,0,0,2,0,0,0,0,39,24
Tmem27,1,0,0,0,3,5,9,4,4,8,30,25
Tmem28,0,0,0,0,0,0,0,2,0,0,1,2
Tmem29,0,0,2,0,4,2,56,61,64,72,214,195
Tmem30a,8,3,6,17,13,17,517,559,596,653,1130,982
Tmem30b,0,0,0,0,0,0,0,1,0,0,1,1
Tmem30c,0,0,0,0,0,0,5,12,5,9,35,20
Tmem33,3,3,2,2,4,5,193,236,226,246,424,362
Tmem35,2,1,1,6,23,12,161,152,164,233,656,559
Tmem37,0,0,0,0,0,0,1,2,1,3,13,10
Tmem38a,5,1,6,8,15,14,389,448,433,523,1584,1395
Tmem38b,0,0,0,0,1,2,44,48,53,51,85,72
Tmem39a,2,0,3,4,0,1,40,46,47,55,77,64
Tmem39b,0,0,0,0,0,0,9,14,7,15,13,22
Tmem41a,0,0,0,0,1,2,46,50,55,60,130,105
Tmem41b,1,0,2,0,2,3,53,79,64,72,132,118
Tmem42,2,1,0,4,4,3,64,79,73,94,186,180
Tmem43,0,1,0,0,0,2,19,28,33,31,64,61
Tmem44,0,0,1,0,0,0,6,9,6,14,29,25
Tmem45a,0,0,0,0,0,0,0,1,1,1,1,0
Tmem45a2,0,0,0,0,0,0,0,0,0,0,1,1
Tmem47,0,0,0,0,0,1,16,21,17,20,59,43
Tmem5,3,0,0,2,0,4,153,204,207,245,375,312
Tmem50a,4,5,8,10,26,27,494,652,621,672,1876,1661
Tmem50b,0,1,1,4,2,3,115,145,133,142,398,354
Tmem51,0,0,0,0,0,0,3,3,2,8,14,13
Tmem51os1,0,0,0,0,0,0,0,0,0,0,0,0
Tmem52,0,0,0,0,0,0,0,0,0,0,2,1
Tmem53,1,0,0,0,0,1,6,8,7,13,27,22
Tmem54,0,0,0,0,0,0,1,0,0,0,0,0
Tmem55a,1,0,1,3,2,0,98,113,93,128,249,188
Tmem55b,1,4,7,8,4,9,299,270,277,296,656,571
Tmem56,0,0,0,0,1,0,22,44,48,47,71,62
Tmem57,7,4,11,10,22,30,496,733,669,825,1717,1580
Tmem59,10,4,13,21,25,22,813,957,931,1066,2135,1892
Tmem59l,3,9,3,13,8,9,553,642,610,730,1045,938
Tmem60,1,0,4,1,8,6,189,206,190,237,509,424
Tmem61,0,0,0,0,0,0,0,0,1,0,0,1
Tmem62,1,0,0,1,0,3,35,45,50,52,93,80
Tmem63a,0,0,0,0,0,0,0,1,1,1,3,4
Tmem63b,1,3,7,8,6,7,186,237,217,253,468,409
Tmem63c,0,0,0,1,0,0,17,19,17,26,37,32
Tmem64,0,0,1,3,4,4,49,48,70,71,137,102
Tmem65,1,0,2,2,4,3,224,258,230,288,808,652
Tmem67,0,2,0,2,2,2,15,24,27,31,45,39
Tmem68,0,0,0,0,1,4,105,138,148,162,226,199
Tmem69,0,1,0,2,1,1,41,45,49,56,118,81
Tmem70,1,1,5,1,5,1,154,195,178,212,404,351
Tmem71,0,0,0,0,0,0,0,1,1,1,2,4
Tmem72,0,0,0,0,0,0,0,0,0,0,0,0
Tmem74,0,0,0,0,0,0,12,14,16,27,16,12
Tmem74b,0,0,0,0,0,0,4,6,12,8,16,17
Tmem74bos,0,0,0,0,0,0,2,1,1,3,1,3
Tmem79,0,0,0,0,2,0,10,15,13,14,28,20
Tmem8,0,0,0,0,1,0,30,41,39,46,70,72
Tmem80,1,0,5,4,5,5,231,284,265,310,509,444
Tmem81,0,0,0,0,0,0,2,3,3,5,6,2
Tmem82,0,0,0,0,0,0,0,0,1,1,0,1
Tmem86a,0,3,0,1,6,7,95,94,110,120,299,244
Tmem86b,0,0,0,0,0,1,10,16,6,11,30,19
Tmem87a,1,2,4,1,3,9,140,175,199,213,451,358
Tmem87b,1,2,3,6,1,4,122,162,167,167,322,271
Tmem88,0,0,0,0,0,0,3,7,6,11,14,17
Tmem88b,0,0,0,0,2,0,1,1,0,1,5,2
Tmem89,0,0,0,0,0,0,1,0,0,0,2,1
Tmem8b,0,0,0,1,2,1,35,62,67,78,146,127
Tmem8c,0,0,0,0,0,0,0,0,0,0,0,0
Tmem9,9,3,10,12,24,18,631,685,708,763,1721,1561
Tmem91,0,0,0,0,1,1,23,25,19,35,53,57
Tmem95,0,0,0,0,0,0,0,1,0,0,1,1
Tmem97,1,1,2,3,2,2,54,81,66,86,158,127
Tmem98,0,0,0,0,0,0,8,14,10,14,26,27
Tmem9b,2,4,8,2,11,9,213,233,233,257,484,449
Tmf1,0,4,4,6,3,8,149,174,170,217,479,424
Tmie,0,0,0,1,0,0,6,8,9,17,40,38
Tmigd1,0,0,0,0,0,0,0,0,0,0,0,0
Tmod1,0,0,1,0,0,0,2,6,9,9,32,23
Tmod2,1,6,10,6,9,13,417,584,620,641,1145,1008
Tmod3,1,1,3,1,10,9,85,111,110,127,247,239
Tmod4,0,0,0,0,0,0,1,3,4,6,4,5
Tmpo,7,5,4,7,6,8,170,182,163,228,420,347
Tmppe,0,1,0,0,0,0,8,8,17,20,26,48
Tmprss11a,0,0,0,0,0,0,0,2,0,0,0,0
Tmprss11b,0,0,0,0,0,0,0,0,1,0,0,1
Tmprss11d,0,0,0,0,0,0,1,3,1,3,0,0
Tmprss11e,0,0,0,0,0,0,1,1,1,1,2,2
Tmprss11f,0,0,0,0,0,0,0,0,0,0,0,0
Tmprss15,0,0,0,0,0,0,0,0,1,0,2,1
Tmprss3,0,0,0,0,0,0,0,0,0,0,1,0
Tmprss4,0,0,0,0,0,0,0,0,0,0,0,1
Tmprss5,0,0,0,0,0,0,2,6,6,6,8,7
Tmprss6,0,0,0,0,0,0,0,0,0,0,1,0
Tmprss7,0,0,0,0,0,0,5,12,5,7,8,4
Tmprss9,0,0,0,0,0,0,0,0,1,1,1,1
Tmsb10,9,7,21,45,20,26,1892,2950,2251,2967,4356,3315
Tmsb15b1,0,0,0,0,0,0,1,6,3,5,3,2
Tmsb15b2,0,0,0,0,1,0,19,34,28,37,49,33
Tmsb15l,1,0,0,1,0,0,4,15,6,15,13,9
Tmsb4x,8,10,14,14,52,44,584,754,711,853,2203,1967
Tmtc1,0,0,0,1,1,2,40,50,39,66,170,162
Tmtc2,0,2,1,6,8,5,214,299,294,329,474,415
Tmtc3,0,0,3,0,1,6,48,63,67,67,132,114
Tmtc4,1,2,1,1,6,6,72,93,94,109,265,239
Tmub1,1,0,1,2,2,2,81,85,97,91,224,170
Tmub2,2,3,1,1,6,4,152,178,158,174,414,369
Tmx1,7,5,7,15,25,17,654,814,774,915,1726,1591
Tmx2,3,1,2,7,9,6,198,240,206,248,499,454
Tmx3,2,1,3,2,3,5,183,250,222,233,477,430
Tmx4,2,0,3,12,11,12,297,346,366,433,928,798
Tnc,0,0,0,0,0,0,5,1,1,1,1,8
Tnf,0,0,0,0,0,0,0,0,0,0,0,0
Tnfaip1,0,1,0,1,6,5,61,75,75,99,257,227
Tnfaip2,0,0,0,0,0,0,0,0,0,0,0,0
Tnfaip3,2,1,4,6,6,5,80,127,101,121,137,117
Tnfaip6,0,0,0,0,0,0,5,9,11,10,28,16
Tnfaip8,0,0,0,0,0,0,11,14,20,17,52,45
Tnfaip8l1,0,0,0,0,0,0,1,2,1,2,11,12
Tnfaip8l2,0,0,0,0,0,0,0,0,0,0,1,0
Tnfaip8l3,0,0,0,0,0,0,0,0,0,1,0,0
Tnfrsf10b,0,0,0,0,0,0,2,3,1,1,5,5
Tnfrsf11a,0,0,0,0,0,0,0,0,0,1,1,0
Tnfrsf11b,0,0,0,0,0,0,0,0,0,0,0,0
Tnfrsf12a,0,0,0,2,0,0,21,18,23,16,54,52
Tnfrsf13b,0,0,0,0,0,0,1,0,1,3,3,1
Tnfrsf13c,0,0,0,0,0,0,1,1,0,1,0,1
Tnfrsf14,0,0,0,0,0,0,0,0,0,0,1,0
Tnfrsf17,0,0,0,0,0,0,1,0,1,0,0,0
Tnfrsf18,0,0,0,0,0,0,1,1,2,2,2,1
Tnfrsf19,0,0,0,4,2,1,1,1,0,1,11,9
Tnfrsf1a,0,0,0,1,0,0,8,10,7,9,25,25
Tnfrsf1b,0,0,0,0,0,0,0,0,0,0,0,0
Tnfrsf21,0,0,1,0,0,0,8,10,8,16,43,35
Tnfrsf22,1,0,0,0,0,0,0,2,1,0,2,2
Tnfrsf23,0,0,0,0,0,0,1,0,0,1,1,1
Tnfrsf25,0,0,0,0,0,0,0,1,1,2,5,2
Tnfrsf26,0,0,0,0,0,0,1,0,1,0,1,1
Tnfrsf4,0,0,0,0,0,1,0,1,4,1,4,4
Tnfrsf8,0,0,0,0,0,0,0,1,0,1,2,1
Tnfrsf9,0,0,0,0,0,0,6,4,4,5,2,3
Tnfsf10,0,0,0,0,0,0,1,0,0,1,2,0
Tnfsf11,0,0,0,0,0,0,0,0,1,0,0,0
Tnfsf12,2,4,3,13,32,17,11,16,17,14,50,38
Tnfsf13,0,0,0,0,0,1,0,1,0,1,0,0
Tnfsf13b,0,0,0,0,0,0,0,0,0,1,0,0
Tnfsf13os,0,1,0,0,0,0,1,1,0,1,5,2
Tnfsf15,0,0,0,0,0,0,0,1,1,0,0,0
Tnfsf18,0,0,0,0,0,0,0,0,0,0,1,0
Tnfsf8,0,0,0,0,0,0,0,0,0,0,1,0
Tnfsf9,2,1,0,1,0,1,14,23,18,21,64,44
Tnfsfm13,0,0,0,1,0,0,2,0,1,2,2,3
Tnik,0,0,4,6,5,8,150,199,204,270,376,337
Tnip1,0,0,2,4,3,2,99,132,113,179,279,234
Tnip2,1,3,0,0,0,3,33,26,24,36,50,53
Tnip3,0,0,0,0,0,0,0,2,0,0,1,0
Tnk1,0,0,0,0,0,0,1,1,1,0,2,3
Tnk2,1,2,0,1,3,2,102,111,129,156,297,237
Tnk2os,0,0,0,0,0,0,0,1,0,1,0,0
Tnks,1,4,5,4,8,6,139,161,168,190,375,314
Tnks1bp1,0,2,0,0,1,1,18,32,33,27,41,39
Tnks2,3,2,8,9,12,15,362,468,487,543,935,798
Tnmd,0,0,0,0,0,0,0,0,0,1,0,0
Tnnc1,2,0,1,1,4,2,45,84,67,95,222,150
Tnnc2,0,0,0,0,0,1,3,6,1,3,4,4
Tnni1,0,0,0,0,0,0,0,0,0,0,1,0
Tnni2,0,0,0,0,0,0,1,0,1,0,1,2
Tnni3,0,0,0,0,0,0,1,4,1,4,2,2
Tnni3k,0,0,0,0,0,0,0,0,0,0,0,1
Tnnt1,6,2,6,8,3,2,506,709,588,794,852,763
Tnnt2,0,0,0,0,0,0,2,5,2,4,22,10
Tnnt3,0,0,0,0,0,0,0,1,0,0,0,0
Tnp2,0,0,0,0,0,0,0,0,0,0,1,0
Tnpo1,2,4,2,4,6,4,126,159,148,176,264,230
Tnpo2,0,0,1,3,1,0,61,65,47,95,170,155
Tnpo3,2,1,3,4,9,6,180,271,260,301,476,407
Tnr,0,1,1,3,1,2,134,196,180,235,485,418
Tnrc18,1,1,1,0,1,0,46,79,74,89,153,117
Tnrc6a,5,14,11,16,19,17,457,612,574,791,1358,1149
Tnrc6b,2,5,8,10,17,16,331,455,461,553,909,863
Tnrc6c,3,0,8,6,14,15,193,302,234,358,1018,841
Tns1,0,0,0,1,0,0,11,9,13,16,33,33
Tns2,0,0,0,0,0,1,2,1,3,3,5,8
Tns3,0,0,0,0,0,1,9,18,12,11,40,37
Tns4,0,0,0,0,0,0,0,0,0,1,1,1
Tnxb,0,0,0,0,0,0,1,0,1,0,0,0
Tob1,8,10,8,14,24,17,910,1086,1028,1123,1565,1373
Tob2,8,8,10,22,30,29,360,472,510,603,960,796
Toe1,2,1,1,4,1,3,60,62,50,65,160,144
Tollip,0,0,5,4,3,7,173,183,187,219,395,345
Tom1,0,0,0,0,1,0,7,9,4,9,18,11
Tom1l1,0,0,0,0,0,0,13,13,7,8,15,17
Tom1l2,0,1,0,2,6,2,70,85,63,97,209,162
Tomm20,4,2,0,9,11,5,183,294,267,279,415,325
Tomm20l,0,0,0,0,0,0,0,0,0,1,0,0
Tomm22,6,3,8,6,6,5,252,345,291,338,515,453
Tomm34,0,0,0,1,0,1,42,52,46,58,139,94
Tomm40,0,3,2,8,8,4,184,203,195,213,509,428
Tomm40l,3,1,1,1,1,3,194,229,204,265,436,350
Tomm5,2,1,2,1,1,1,102,148,129,128,162,127
Tomm6,0,0,0,0,0,0,7,6,6,5,6,4
Tomm6os,1,0,0,0,0,0,9,25,15,28,40,28
Tomm7,8,4,3,12,16,16,494,738,588,840,1434,1208
Tomm70a,3,2,8,22,14,16,586,672,723,791,1459,1264
Tomt,0,0,0,0,0,0,1,1,1,1,1,1
Tonsl,5,12,7,17,11,12,616,696,590,808,1436,1234
Top1,15,10,13,29,32,58,1184,1724,1713,2029,3800,3338
Top1mt,1,0,0,1,5,3,37,53,49,47,93,91
Top2a,0,0,0,0,0,0,0,3,0,1,4,0
Top2b,10,18,7,21,31,33,647,891,797,1019,1888,1717
Top3a,1,0,0,0,0,0,9,18,9,16,29,22
Top3b,0,0,0,2,5,3,94,132,116,135,297,235
Topaz1,0,0,0,0,0,0,0,0,0,0,0,0
Topbp1,1,0,0,1,0,0,32,49,38,50,77,59
Topors,1,1,2,6,11,13,158,207,191,275,468,446
Toporsl,0,0,0,0,0,0,0,0,1,0,0,0
Toporsos,1,0,3,3,1,3,83,107,99,129,192,139
Tor1a,1,0,1,1,3,3,107,107,131,125,227,214
Tor1aip1,1,3,3,4,3,7,170,237,220,283,403,340
Tor1aip2,1,0,2,2,3,0,79,100,109,133,196,152
Tor1b,1,1,1,2,6,4,97,118,102,132,253,244
Tor2a,1,1,0,1,4,5,106,89,111,104,290,221
Tor3a,0,0,0,1,0,0,2,4,4,3,10,9
Tor4a,0,0,0,0,0,0,1,0,1,1,3,4
Tox,1,5,4,5,2,2,256,319,311,368,568,492
Tox2,1,0,1,5,4,7,221,312,250,328,685,557
Tox3,0,0,0,0,3,1,33,56,51,61,249,192
Tox4,2,2,3,4,10,6,185,220,215,244,471,395
Tpbg,7,2,7,14,4,11,833,990,1049,992,1124,916
Tpcn1,1,0,0,0,1,0,12,16,14,21,40,48
Tpcn2,0,0,0,0,0,0,0,0,0,1,1,4
Tpd52,12,14,22,45,49,43,1887,2370,2377,2620,4039,3514
Tpd52l1,0,0,0,0,0,0,1,1,1,3,5,2
Tpd52l2,2,3,1,4,5,4,190,213,197,251,458,385
Tpgs1,1,3,1,9,2,5,145,204,150,196,506,455
Tpgs2,5,6,3,6,8,7,161,187,208,190,460,394
Tph1,0,0,0,0,0,0,0,0,1,1,0,0
Tph2,0,0,0,0,0,0,8,5,3,5,18,16
Tpi1,26,11,20,59,56,50,2674,3124,2600,3634,7560,6485
Tpk1,0,0,0,0,0,1,12,17,15,11,27,31
Tpm1,3,0,4,7,7,5,219,318,319,370,701,633
Tpm2,0,0,0,0,1,0,1,0,0,0,0,1
Tpm3,1,0,2,1,7,5,159,231,201,252,513,411
Tpm3-rs7,0,0,0,2,3,0,44,66,35,47,69,77
Tpm4,0,0,2,5,0,1,69,81,79,92,140,111
Tpmt,1,0,0,1,2,1,15,23,21,17,39,38
Tpo,0,0,0,0,0,0,0,0,1,0,0,0
Tpp1,1,6,6,10,8,12,357,454,447,521,1017,904
Tpp2,2,0,3,3,1,4,146,188,196,224,364,303
Tppp,0,0,0,0,1,1,16,27,21,31,49,40
Tppp3,0,0,0,0,0,1,10,12,10,12,50,50
Tpr,12,13,8,21,18,38,776,1103,1040,1359,2468,2116
Tpra1,0,0,0,4,2,1,56,57,40,57,128,116
Tprg,0,0,0,0,0,0,0,0,0,0,1,0
Tprgl,1,2,0,3,4,8,107,117,106,135,314,307
Tprkb,1,1,2,5,5,11,180,227,212,262,439,366
Tprn,2,0,0,0,0,0,14,14,19,16,46,43
Tpsab1,0,0,0,0,0,0,0,0,1,0,0,0
Tpsg1,0,0,0,0,0,0,1,0,0,3,2,0
Tpst1,1,3,4,5,4,5,206,258,253,266,456,420
Tpst2,0,0,0,0,1,3,46,50,56,67,137,125
Tpt1,3,1,1,1,4,0,43,87,66,70,122,89
Tpte,0,0,0,0,0,0,0,0,0,0,0,0
Tpx2,0,0,0,0,0,0,2,2,1,2,8,4
Tra2a,3,0,10,10,26,16,474,591,607,648,1424,1294
Tra2b,3,1,5,14,17,8,282,391,390,464,933,825
Trabd,1,0,0,0,0,1,28,50,43,40,118,76
Trabd2b,0,0,0,0,0,0,0,0,0,1,2,0
Trac,0,0,0,0,0,0,0,0,0,0,0,0
Tradd,0,0,0,1,0,0,10,9,9,5,28,32
Traf1,0,0,0,0,0,0,0,1,0,0,0,0
Traf2,1,0,0,0,0,2,15,21,22,24,59,48
Traf3,0,0,2,2,1,5,45,75,70,109,179,171
Traf3ip1,0,2,0,4,4,7,77,99,109,113,270,240
Traf3ip2,0,0,0,1,0,0,23,29,28,30,53,48
Traf3ip3,0,3,0,1,2,0,0,1,1,2,2,1
Traf4,0,0,0,0,1,0,5,9,4,4,25,20
Traf5,2,0,3,3,1,4,173,265,272,318,462,405
Traf6,0,0,0,1,0,4,23,35,31,50,74,68
Traf7,1,0,0,2,3,4,66,78,65,86,143,125
Trafd1,7,8,3,17,20,14,163,241,209,222,475,447
Traip,0,0,0,0,0,0,9,17,13,18,34,21
Traj18,0,0,0,0,0,0,0,0,0,0,1,0
Traj57,0,0,0,0,0,0,1,0,0,0,0,0
Trak1,0,1,1,2,3,1,59,62,65,94,160,144
Trak2,0,1,5,7,7,7,185,296,243,265,432,375
Tram1,5,3,5,1,6,12,138,189,206,213,520,434
Tram1l1,3,1,2,4,4,6,303,400,340,446,754,663
Tram2,0,0,0,0,1,0,0,1,0,1,2,3
Trank1,0,2,3,0,0,2,58,68,55,78,131,112
Trap1,0,2,2,0,8,4,115,123,111,121,279,224
Trap1a,0,0,0,0,0,0,4,0,0,0,0,0
Trappc1,3,1,5,9,10,11,320,343,311,360,838,780
Trappc10,5,2,0,0,6,6,134,186,160,179,405,364
Trappc11,1,4,1,1,5,3,81,112,109,119,167,149
Trappc12,0,0,2,2,1,0,39,50,40,53,104,100
Trappc13,0,1,4,5,8,7,206,252,231,291,599,499
Trappc2,3,0,0,0,2,0,86,133,103,125,198,184
Trappc2l,4,1,6,6,2,8,282,329,261,364,642,592
Trappc3,2,1,1,8,3,6,214,238,223,225,475,430
Trappc4,1,2,7,8,11,6,339,427,371,438,791,744
Trappc5,2,2,5,6,2,5,158,158,158,172,416,333
Trappc6a,0,1,1,3,5,3,172,226,175,214,502,426
Trappc6b,2,7,3,10,17,12,378,436,451,449,722,655
Trappc8,0,0,0,0,1,2,38,66,70,46,95,87
Trappc9,0,1,3,3,5,5,63,87,74,105,231,219
Trat1,0,0,0,0,0,1,2,0,1,6,1,5
Trav5-4,0,0,0,0,0,0,0,0,0,0,0,0
Trav7-6,0,0,0,0,0,0,0,1,0,0,0,0
Trbc1,0,0,0,0,0,0,0,0,0,0,0,0
Trbc2,0,0,0,0,0,0,0,0,0,0,0,1
Trdmt1,1,0,0,0,0,0,17,33,28,39,64,50
Trdn,0,0,0,0,0,0,0,1,1,0,0,0
Treh,0,0,0,0,0,0,0,0,0,0,1,0
Trem1,0,0,0,0,0,0,0,0,0,0,1,0
Trem2,0,0,0,0,0,0,0,1,0,0,0,0
Treml2,0,0,0,0,0,0,0,0,0,0,0,1
Trerf1,2,1,2,1,1,3,65,93,86,114,237,179
Trex1,1,0,0,0,3,0,14,27,13,15,83,70
Trf,0,0,0,0,1,1,18,21,20,27,30,32
Trh,0,0,0,0,0,0,1,0,0,1,0,0
Trhde,0,0,0,0,0,0,7,3,4,7,16,14
Trhr,0,0,0,0,0,0,1,0,1,1,9,6
Triap1,1,0,1,4,5,2,94,92,85,116,271,204
Trib1,3,0,1,3,7,4,107,128,126,153,156,161
Trib2,6,5,4,8,16,14,201,286,277,328,1040,881
Trib3,0,2,0,0,1,1,1,1,1,1,5,5
Tril,0,0,0,0,0,0,25,29,37,34,113,91
Trim10,0,0,0,0,0,0,1,1,1,1,1,1
Trim11,2,2,0,3,1,1,55,95,82,84,142,141
Trim12a,0,0,0,0,0,0,2,6,1,5,6,6
Trim12c,0,0,0,0,0,0,6,11,7,12,14,11
Trim13,0,0,1,2,0,0,19,27,13,28,62,41
Trim14,0,0,0,0,0,0,0,0,0,0,0,0
Trim15,0,0,0,0,0,0,0,0,1,0,0,0
Trim16,0,0,0,0,0,0,0,0,1,1,1,2
Trim17,1,0,0,1,0,0,38,48,59,58,98,80
Trim2,8,6,8,16,27,17,418,573,568,635,1285,1135
Trim21,0,0,0,0,0,0,8,11,12,20,20,20
Trim23,1,2,1,1,5,6,117,146,149,168,260,237
Trim24,0,0,3,3,8,16,110,170,137,183,415,360
Trim25,0,1,0,0,0,0,4,11,10,10,27,20
Trim26,3,1,3,5,4,8,88,129,131,143,341,300
Trim27,0,0,1,2,3,2,72,85,71,86,178,133
Trim28,1,2,2,3,17,13,228,287,236,276,691,618
Trim29,0,0,0,0,0,0,0,0,0,1,1,1
Trim3,4,0,2,1,0,4,60,109,101,102,213,192
Trim30a,0,0,0,0,0,0,1,0,0,1,1,0
Trim30d,0,0,0,0,0,0,0,0,0,0,1,0
Trim31,0,0,0,0,0,0,0,1,0,0,0,0
Trim32,1,0,1,3,4,7,139,174,157,192,394,352
Trim33,2,0,2,2,13,8,143,183,215,241,497,397
Trim34a,0,0,0,0,0,0,0,1,3,2,3,4
Trim34b,0,0,0,0,0,0,0,0,0,0,0,0
Trim35,1,0,2,2,4,4,101,128,114,133,303,276
Trim36,1,0,0,0,0,1,1,1,2,0,2,1
Trim37,2,8,6,9,15,9,239,290,355,350,717,637
Trim38,0,0,0,0,0,0,1,0,2,3,1,1
Trim39,0,0,1,1,2,1,75,84,96,96,176,137
Trim41,2,1,0,1,5,2,62,81,73,103,185,169
Trim43a,0,0,0,0,0,0,3,5,6,6,4,4
Trim43b,0,0,0,0,0,0,2,1,1,4,0,1
Trim43c,0,0,0,0,0,0,1,4,0,2,1,1
Trim44,4,3,0,7,10,9,342,414,356,418,827,753
Trim45,0,0,0,0,1,1,13,6,8,7,14,11
Trim46,0,0,0,0,0,0,9,21,14,21,32,37
Trim47,0,0,0,1,0,1,14,15,15,17,46,50
Trim5,0,0,0,0,0,0,0,1,0,1,3,3
Trim52,0,0,0,0,0,0,0,0,0,0,0,0
Trim55,0,0,0,0,0,0,0,1,0,0,0,0
Trim56,0,0,0,0,0,0,15,12,18,12,39,35
Trim59,0,0,0,0,0,1,4,9,13,11,28,29
Trim6,0,0,0,0,0,0,0,0,0,0,2,0
Trim60,0,0,0,0,0,0,1,0,1,1,0,1
Trim62,0,0,0,0,0,0,2,4,4,6,26,20
Trim63,0,0,0,0,0,0,0,0,0,0,2,0
Trim65,0,0,0,0,1,0,6,6,10,18,21,26
Trim66,0,0,0,0,0,0,2,3,2,4,1,1
Trim67,0,0,0,0,1,0,14,22,18,18,40,31
Trim68,0,0,0,1,0,0,36,43,36,42,61,55
Trim7,0,0,0,0,0,0,1,4,6,4,7,5
Trim71,0,0,0,0,0,0,0,0,1,0,1,1
Trim72,0,0,0,0,0,0,1,1,1,2,2,2
Trim75,0,0,0,0,0,0,1,1,0,0,1,0
Trim8,1,0,0,4,6,4,190,236,220,244,456,392
Trim80,0,0,0,0,0,0,1,0,0,1,5,7
Trim9,2,0,2,3,6,1,186,334,282,372,834,712
Triml2,0,0,0,0,0,0,0,0,0,1,0,0
Trio,6,0,3,2,3,3,146,202,213,259,329,315
Triobp,2,0,0,1,4,2,34,50,43,51,120,104
Trip10,0,0,2,2,3,0,3,11,7,13,27,18
Trip11,0,1,7,11,10,20,268,359,350,432,1045,978
Trip12,2,6,3,8,9,8,227,299,319,386,576,465
Trip13,0,0,0,0,0,0,3,3,7,5,9,9
Trip4,1,1,2,6,6,1,196,246,240,303,529,462
Trip6,0,0,0,0,2,0,20,30,24,27,73,55
Triqk,0,1,5,1,1,1,109,150,118,158,255,246
Trit1,0,0,1,1,1,2,41,49,46,54,104,90
Trmt1,0,1,7,10,4,3,211,261,267,331,507,435
Trmt10a,0,0,2,0,5,3,40,61,54,55,103,98
Trmt10b,1,1,0,0,2,0,44,53,57,56,121,105
Trmt10c,0,2,2,2,2,2,88,110,119,124,182,156
Trmt11,0,1,4,5,5,1,81,96,109,113,158,143
Trmt112,1,4,2,6,7,6,369,397,333,467,547,501
Trmt12,0,0,0,0,1,3,27,45,34,46,85,73
Trmt13,3,1,0,7,2,1,138,183,172,211,320,308
Trmt1l,1,1,1,11,4,4,185,238,232,257,490,419
Trmt2a,2,3,3,0,5,5,100,100,88,117,223,188
Trmt2b,2,2,1,1,2,0,44,73,64,80,142,111
Trmt44,0,0,0,0,0,0,5,9,9,6,13,15
Trmt5,0,0,0,1,0,1,19,25,23,27,62,51
Trmt6,0,1,0,2,1,5,125,184,178,198,377,305
Trmt61a,0,0,0,1,0,0,12,13,10,13,31,20
Trmt61b,0,0,1,0,2,0,42,52,47,57,100,75
Trmu,0,0,1,2,4,2,88,98,106,124,234,184
Trnau1ap,1,1,2,4,2,5,141,186,186,206,366,312
Trnp1,21,8,18,37,44,30,2426,3080,2498,3018,6596,5575
Trnt1,4,3,1,4,11,8,212,324,318,352,561,511
Tro,1,0,5,3,3,6,295,363,310,414,785,711
Troap,0,0,0,0,0,0,1,0,0,1,2,1
