Gene,ONL_1,ONL_2,ONL_3,ONL_4,ONL_5,ONL_6,BP_1,BP_2,BP_3,BP_4,BP_5,BP_6
RP23-49G7.2,0,0,0,0,0,0,2,2,0,1,5,3
RP23-49O17.4,0,0,0,0,0,0,0,2,3,1,1,1
RP23-4H14.1,0,0,0,0,0,0,0,0,0,0,0,1
RP23-4P1.2,0,0,0,0,0,0,0,0,0,0,0,0
RP23-4P1.5,0,0,0,0,0,0,0,0,0,0,1,0
RP23-50E10.1,0,0,0,0,0,0,2,1,1,2,2,0
RP23-50E10.2,0,0,0,0,0,0,1,1,2,4,3,7
RP23-50E10.3,0,0,0,0,0,0,2,1,1,1,4,5
RP23-50E10.4,0,0,0,0,0,0,1,1,1,0,3,1
RP23-50E10.5,0,0,0,0,0,0,1,1,0,0,2,1
RP23-50E10.7,0,0,0,0,1,0,0,4,0,1,2,4
RP23-50I16.1,0,0,0,0,0,0,0,5,2,1,1,1
RP23-50I16.2,0,0,0,0,0,0,7,6,8,7,16,13
RP23-50I16.3,0,0,0,0,0,0,0,0,1,1,1,1
RP23-51N3.3,0,0,0,0,0,0,0,1,0,0,2,0
RP23-54L16.2,0,0,0,0,0,0,1,1,0,0,1,2
RP23-57P23.4,0,0,0,0,0,0,1,3,0,1,1,2
RP23-57P23.5,0,0,0,0,0,0,1,0,1,4,1,1
RP23-60D3.4,0,0,0,0,0,0,0,0,0,0,0,1
RP23-60E24.3,0,0,0,0,0,0,0,1,2,1,2,1
RP23-61G16.1,0,0,0,0,0,0,0,0,0,1,0,0
RP23-62L19.6,0,0,0,0,0,0,0,0,1,0,0,0
RP23-67P7.1,0,0,0,0,0,0,0,0,0,0,0,0
RP23-69J7.1,0,0,0,0,0,0,1,0,1,0,2,1
RP23-70G12.3,0,0,0,0,2,0,0,3,1,1,7,5
RP23-71G16.6,0,0,0,0,0,0,0,1,1,0,1,3
RP23-71G16.7,0,0,0,0,0,0,0,0,0,0,0,1
RP23-71M14.1,0,0,0,0,0,0,0,0,0,0,1,0
RP23-72G21.1,0,0,0,0,0,0,0,0,0,0,0,1
RP23-72O23.3,0,0,0,0,0,0,0,0,0,0,1,0
RP23-77D22.2,0,0,0,0,0,0,0,0,1,0,0,0
RP23-77E18.2,0,0,0,0,0,0,0,0,0,0,0,0
RP23-79E5.4,0,0,0,0,0,0,0,0,0,1,1,1
RP23-79E5.5,0,0,0,0,0,0,0,1,0,0,0,0
RP23-79E5.7,0,0,0,0,0,0,0,1,1,2,5,6
RP23-7D3.3,0,0,2,0,0,0,18,24,24,31,50,42
RP23-7E4.3,0,0,0,0,1,1,3,3,3,4,7,6
RP23-7E4.4,0,0,1,0,0,0,2,6,5,1,9,7
RP23-7E4.7,0,0,0,0,0,0,1,1,1,0,0,0
RP23-7E4.9,0,0,0,0,0,1,6,14,14,10,23,22
RP23-7M16.1,0,0,0,0,0,0,6,16,18,28,36,29
RP23-7M16.2,0,0,0,0,0,0,1,8,3,3,10,15
RP23-7M16.3,0,0,0,0,0,0,1,3,1,2,2,3
RP23-85H24.1,0,0,0,0,0,0,0,0,0,0,1,1
RP23-85H24.2,0,0,0,0,0,0,0,0,0,0,1,1
RP23-86H7.3,0,0,0,0,0,1,0,0,0,0,25,17
RP23-93F11.2,0,0,0,0,0,0,0,0,1,0,0,0
RP23-94M23.3,0,0,0,0,0,0,0,1,1,1,1,2
RP23-97A19.1,0,0,0,0,0,0,0,1,1,0,1,0
RP23-97D22.3,0,0,0,0,0,0,0,1,0,0,0,1
RP23-97M20.1,0,0,0,0,0,0,0,0,0,0,3,2
RP23-99A9.1,0,0,0,0,0,0,1,0,0,0,0,0
RP23-99A9.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-103L16.3,0,0,0,0,0,0,0,0,0,0,15,21
RP24-103L16.5,0,0,0,0,2,0,0,0,0,0,34,31
RP24-104D12.2,0,0,0,0,0,0,0,0,1,0,0,0
RP24-105J12.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-115G23.2,0,0,0,0,0,0,0,0,0,0,0,1
RP24-117O8.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-118C7.3,0,0,0,0,0,0,0,0,0,0,0,0
RP24-121I11.1,0,0,0,0,0,0,0,0,0,1,6,3
RP24-121I11.4,0,0,0,0,0,0,3,1,2,1,2,1
RP24-122I22.6,0,0,0,0,0,0,0,0,0,0,0,0
RP24-122N23.3,0,0,0,0,0,0,0,1,1,0,1,1
RP24-122N24.2,0,0,0,0,0,0,0,0,0,0,0,2
RP24-122N24.3,0,0,0,0,0,0,0,0,0,0,0,0
RP24-122N24.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-124P9.3,0,0,0,0,0,0,1,1,0,1,5,4
RP24-127J3.1,0,0,0,0,0,0,1,1,1,1,1,1
RP24-132L16.11,0,0,0,0,0,0,0,0,0,0,0,0
RP24-132L16.12,0,0,0,0,6,4,0,0,0,0,76,69
RP24-132L16.13,0,0,0,0,2,0,0,0,0,0,23,25
RP24-132L16.14,0,0,0,0,0,0,0,0,0,0,0,0
RP24-133H21.1,0,0,0,0,0,0,6,1,2,5,4,2
RP24-137F10.4,0,0,0,0,0,0,0,0,0,0,1,0
RP24-140D11.1,0,0,0,0,0,0,1,3,1,1,11,7
RP24-140D11.5,0,0,0,0,0,0,0,1,1,1,5,5
RP24-140D11.6,0,0,0,0,0,0,11,14,9,17,17,11
RP24-140K12.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-142B15.11,0,0,0,0,1,0,3,6,4,2,16,14
RP24-142B15.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-142B15.3,0,0,0,0,0,0,0,0,0,1,0,0
RP24-142B15.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-142B15.5,0,0,0,0,0,0,0,0,0,0,0,0
RP24-142B15.6,0,0,0,0,0,0,0,0,0,0,0,0
RP24-142B15.7,0,0,0,0,0,0,0,0,0,0,0,1
RP24-142B15.9,0,0,0,0,0,0,0,0,0,0,0,1
RP24-147H20.2,0,0,0,0,0,0,0,1,1,0,0,0
RP24-147H20.3,0,0,0,0,0,0,2,2,1,3,4,4
RP24-150D8.1,0,0,0,0,0,0,0,0,0,0,4,1
RP24-150D8.2,0,0,0,0,0,0,0,0,0,0,16,4
RP24-155C13.7,0,0,0,0,0,0,0,0,0,0,0,0
RP24-155C13.8,0,0,0,0,0,0,1,0,1,0,0,0
RP24-156O12.1,0,0,0,0,0,0,0,1,0,0,2,0
RP24-158C2.3,0,0,0,0,0,0,3,4,4,4,18,5
RP24-158C2.4,0,0,0,0,0,0,0,2,1,2,6,7
RP24-159A20.4,0,0,0,0,0,0,15,19,18,18,32,34
RP24-161C20.4,0,0,1,1,0,0,16,25,13,28,27,19
RP24-163F11.1,0,0,0,0,0,0,1,1,1,0,1,1
RP24-164P24.2,0,0,0,0,0,0,1,2,3,2,0,1
RP24-164P24.5,0,0,0,0,0,0,0,0,0,0,0,0
RP24-166L23.1,0,0,0,0,0,0,0,0,0,1,1,1
RP24-167K2.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-168A7.7,0,0,0,0,0,0,0,0,0,0,0,0
RP24-170C14.2,0,0,0,0,0,0,2,4,7,4,16,12
RP24-173A7.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-174D16.1,0,0,0,0,0,0,1,1,4,1,4,4
RP24-176M3.1,0,0,0,0,0,0,1,1,1,3,3,1
RP24-176O2.2,0,0,0,0,0,0,1,0,0,0,0,0
RP24-176P19.3,0,0,0,0,0,0,0,0,0,0,2,1
RP24-176P19.6,0,0,0,0,0,0,0,0,0,0,0,0
RP24-179L19.2,0,0,0,0,0,0,1,0,0,0,0,0
RP24-180F7.1,0,0,0,0,0,0,10,8,4,10,16,8
RP24-182A8.1,0,0,0,0,0,0,1,0,0,0,0,0
RP24-183G19.6,0,0,0,0,0,0,0,0,0,0,0,0
RP24-187P11.2,0,0,0,0,0,0,1,0,0,0,0,0
RP24-188E19.2,0,0,0,0,0,1,8,18,14,23,30,28
RP24-188E19.3,0,1,0,0,0,0,3,8,7,5,13,16
RP24-188E19.4,0,0,0,0,0,0,2,4,2,7,10,3
RP24-188G23.3,0,0,0,0,0,0,0,0,1,0,0,1
RP24-194F23.3,0,0,0,0,0,0,3,1,0,6,0,0
RP24-194J1.1,0,0,0,0,0,0,0,4,3,1,2,6
RP24-196G4.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-196M24.2,0,0,0,0,0,0,0,0,0,0,11,5
RP24-196M24.3,0,0,0,0,0,0,0,0,0,0,0,1
RP24-210J6.4,0,0,0,0,0,0,0,1,1,0,0,1
RP24-210N1.3,0,0,0,0,1,0,2,2,1,3,5,2
RP24-211P15.1,0,0,0,0,0,0,1,0,0,0,0,0
RP24-212G3.4,0,0,0,0,0,0,0,1,0,0,0,0
RP24-213M16.1,0,0,0,0,0,0,1,0,0,0,1,0
RP24-213M16.2,0,0,0,0,0,0,0,0,1,0,0,0
RP24-220P21.4,0,0,0,1,0,0,0,1,1,1,7,4
RP24-223I19.6,0,0,0,0,0,0,10,11,11,10,26,14
RP24-224A19.1,0,0,0,0,0,0,1,1,1,1,3,2
RP24-224A19.2,0,0,0,0,0,0,0,1,0,0,0,1
RP24-226L20.1,0,0,0,0,0,0,1,1,2,1,1,3
RP24-229D18.2,0,0,0,0,0,0,0,0,0,0,1,1
RP24-230J14.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-230J14.10,0,0,0,0,0,0,2,3,6,2,4,3
RP24-230J14.2,0,0,0,0,0,0,0,0,0,1,0,0
RP24-230J14.4,0,0,0,0,0,0,0,0,1,0,1,1
RP24-230J14.5,0,0,0,0,0,0,1,0,1,0,0,0
RP24-230J14.7,0,0,0,0,0,0,0,0,0,0,0,0
RP24-230J14.8,0,0,0,0,0,2,1,4,5,6,16,18
RP24-230J14.9,0,0,0,0,0,0,1,1,0,0,0,0
RP24-230L5.2,0,0,0,0,0,0,1,3,1,1,1,3
RP24-230L5.3,0,0,0,0,1,0,4,4,3,5,7,7
RP24-230L5.5,0,0,0,0,0,0,0,0,0,0,1,1
RP24-230N16.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-230P10.6,0,0,0,0,0,0,0,0,0,0,1,0
RP24-231P10.2,0,0,0,0,0,0,1,3,1,2,9,12
RP24-231P10.3,0,1,0,0,1,0,0,1,1,1,6,6
RP24-231P10.4,0,0,0,0,0,0,0,0,0,1,5,4
RP24-231P10.5,0,0,0,0,0,0,1,3,1,1,4,3
RP24-232H5.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-232H5.3,0,0,0,0,0,0,0,0,0,0,1,0
RP24-232N19.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-239E2.2,0,0,0,0,0,0,8,9,10,11,17,8
RP24-242L17.1,0,0,0,0,0,0,0,0,1,0,0,0
RP24-245I16.3,0,0,0,0,0,0,0,0,0,0,0,0
RP24-245O20.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-246G10.3,0,0,0,0,0,0,0,0,0,0,1,2
RP24-247A21.1,0,0,0,1,0,2,25,40,38,45,28,40
RP24-248M2.5,0,0,0,0,0,0,0,0,0,0,2,0
RP24-253A20.1,0,0,0,0,0,1,4,1,5,9,21,14
RP24-255E8.1,0,0,0,0,2,0,4,4,6,4,12,9
RP24-255F19.5,0,0,0,0,0,0,2,1,0,1,2,1
RP24-257M14.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-257M14.3,0,0,0,1,0,1,17,31,32,38,85,77
RP24-258A20.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-267D17.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-267D17.2,0,0,0,0,0,0,1,0,0,0,0,0
RP24-267M11.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-267O6.1,0,0,0,0,0,0,1,0,0,0,0,1
RP24-270K7.3,0,0,0,0,0,0,0,0,0,0,1,1
RP24-271G16.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-274B10.1,0,0,0,0,0,0,0,0,0,0,1,1
RP24-274H19.3,0,0,0,0,0,0,1,1,0,0,1,1
RP24-274H19.5,0,0,0,0,0,0,0,1,0,1,0,1
RP24-274I18.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-275F18.4,0,0,0,0,0,0,0,1,0,0,0,0
RP24-276A6.1,0,0,0,0,0,0,1,1,0,1,4,0
RP24-276N7.5,0,0,0,0,0,0,0,0,0,0,1,0
RP24-276N7.7,0,0,0,0,0,0,0,0,0,0,5,4
RP24-277E17.1,0,0,0,0,0,0,0,0,0,1,0,0
RP24-277H8.1,0,0,0,0,0,0,0,1,2,3,0,1
RP24-277H8.2,0,0,0,0,0,0,0,1,0,0,0,0
RP24-277J22.3,0,0,0,0,0,1,1,1,1,1,6,4
RP24-277J22.4,0,0,0,0,0,0,5,3,7,10,24,13
RP24-285A14.1,0,0,0,0,0,0,0,0,0,1,0,0
RP24-285I4.2,0,0,0,0,1,0,0,1,0,0,1,2
RP24-289G19.2,0,0,0,0,0,0,0,0,0,0,0,1
RP24-291E8.3,0,0,0,0,0,0,1,0,0,0,0,0
RP24-291G12.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-291G12.3,0,0,0,0,0,0,0,1,0,0,0,0
RP24-292F8.1,0,0,0,0,0,0,0,1,1,3,0,2
RP24-292F8.3,0,0,0,0,1,0,0,0,0,0,0,0
RP24-293C5.5,0,0,0,0,0,0,1,1,0,1,1,0
RP24-294K15.4,0,0,0,0,0,0,0,0,0,0,26,14
RP24-294K15.5,0,0,0,0,0,0,0,0,0,0,2,1
RP24-294K15.7,0,0,0,0,0,0,0,0,0,0,3,5
RP24-294N3.1,0,0,0,0,0,0,0,1,0,0,0,0
RP24-295A5.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-295A5.3,0,0,0,0,0,0,0,0,0,0,0,0
RP24-295P14.2,0,0,0,0,0,0,0,1,0,0,1,1
RP24-296L6.1,0,0,0,0,0,0,0,1,0,1,0,0
RP24-296L6.2,0,0,0,0,0,0,0,1,0,0,0,0
RP24-296L6.3,0,0,0,0,0,0,4,21,1,5,0,1
RP24-296L6.4,0,0,0,0,0,0,0,1,0,0,0,0
RP24-297N9.13,0,0,0,0,0,0,0,0,0,0,0,1
RP24-299M10.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-303G10.1,0,0,0,0,0,0,0,0,0,0,2,1
RP24-304N8.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-309H3.1,0,0,0,0,0,0,0,0,0,1,0,0
RP24-309H3.3,0,0,0,0,0,0,0,2,1,0,1,1
RP24-309H3.5,0,0,0,0,0,0,1,1,0,3,2,2
RP24-309H3.6,0,0,0,0,0,0,0,1,1,1,4,1
RP24-315J23.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-316D12.2,0,0,0,0,0,0,0,0,0,0,0,3
RP24-316L21.3,0,0,0,0,0,0,1,1,0,1,0,1
RP24-317M4.1,0,0,0,0,0,0,9,6,4,6,9,12
RP24-317M4.2,0,0,0,0,0,0,1,1,0,1,1,1
RP24-317M4.3,0,0,0,0,0,0,0,0,0,1,0,1
RP24-317M4.6,0,0,0,0,0,0,8,12,6,9,8,14
RP24-321M14.5,0,0,0,0,0,0,0,0,0,0,1,0
RP24-324L19.4,0,2,0,5,4,0,6,9,9,10,25,18
RP24-324M10.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-328P2.5,0,0,0,0,0,0,0,0,0,0,4,3
RP24-330A11.12,0,0,0,0,0,0,0,0,0,0,0,0
RP24-330A11.9,0,0,0,0,0,0,0,0,0,0,0,0
RP24-332C17.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-333H9.2,0,0,0,0,1,0,0,1,1,0,4,1
RP24-333I1.5,0,0,0,0,0,0,0,0,0,0,9,3
RP24-333I1.6,0,0,0,0,0,0,0,0,0,0,1,1
RP24-333I1.7,0,0,0,0,0,0,0,0,0,0,1,1
RP24-337A2.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-337A2.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-338C23.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-340B11.1,0,0,0,0,0,0,0,0,0,0,2,3
RP24-340K5.2,0,0,0,0,0,0,0,1,0,0,1,3
RP24-347B12.1,0,0,1,0,0,1,21,31,21,27,45,61
RP24-349N15.3,0,0,0,0,0,0,1,0,0,0,0,0
RP24-349N15.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-349N15.5,0,0,0,0,0,0,0,1,0,1,1,0
RP24-351E22.2,0,0,0,0,0,0,0,0,0,0,3,4
RP24-351O18.4,0,0,0,0,0,0,0,0,0,0,1,0
RP24-351O18.5,0,0,0,0,0,0,0,0,0,0,0,1
RP24-353A8.1,0,0,0,0,0,0,0,0,0,0,5,4
RP24-353A8.2,0,0,0,0,0,0,0,0,0,0,1,4
RP24-353N4.3,0,0,0,0,0,0,0,1,0,0,1,0
RP24-354P12.3,0,0,0,0,0,0,0,0,0,1,1,1
RP24-357G2.2,0,0,0,0,0,0,0,0,1,0,1,0
RP24-359H20.2,0,0,0,0,0,0,0,0,0,0,0,1
RP24-359H20.3,0,0,0,0,0,0,0,0,0,0,0,1
RP24-360B3.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-360B3.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-360B3.3,0,0,0,0,0,0,0,0,0,0,0,2
RP24-362N9.3,0,0,0,0,0,0,0,0,1,0,0,0
RP24-362N9.4,0,0,0,0,0,0,0,0,1,0,0,0
RP24-363A3.1,0,0,0,0,0,0,0,1,0,0,0,0
RP24-363K20.7,0,0,0,0,0,0,0,0,0,0,0,1
RP24-364E17.1,0,1,0,0,0,0,1,0,0,0,1,0
RP24-366N1.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-370B22.3,0,0,0,0,0,0,0,0,0,0,0,1
RP24-372H3.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-372J15.4,0,0,3,0,0,1,20,27,31,43,78,57
RP24-372J15.5,0,0,0,1,0,0,4,8,6,8,18,7
RP24-372J8.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-372J8.3,0,0,0,0,0,0,0,0,0,0,0,0
RP24-373A18.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-373A18.3,0,0,0,0,0,0,0,1,0,0,0,0
RP24-374B14.4,0,0,0,0,0,0,0,0,0,1,1,1
RP24-374B14.6,0,0,0,1,0,0,4,5,6,8,31,18
RP24-374B14.8,0,0,0,0,1,0,2,8,4,4,12,5
RP24-374F22.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-377E5.1,0,0,0,0,0,0,0,0,0,1,0,0
RP24-378G4.3,0,0,0,0,0,0,12,10,16,15,15,9
RP24-378G4.6,0,0,0,0,0,0,1,0,0,0,0,0
RP24-380C2.2,0,0,0,0,0,0,7,6,6,6,13,13
RP24-380G1.1,0,0,0,0,0,0,0,0,0,1,1,1
RP24-383P24.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-389G6.1,0,0,0,0,0,0,1,4,1,3,0,2
RP24-389H4.1,0,0,0,0,0,0,0,1,0,0,2,1
RP24-390N7.1,0,0,0,0,0,0,0,4,0,0,1,1
RP24-399A15.2,0,0,0,0,1,0,1,2,1,1,6,1
RP24-399A15.3,0,0,0,0,0,0,1,0,2,1,1,4
RP24-399A15.5,0,0,0,0,0,0,0,0,0,1,1,0
RP24-404P10.2,0,0,0,0,0,0,1,2,1,1,3,1
RP24-404P10.6,0,0,0,0,0,0,1,5,5,2,6,8
RP24-404P10.7,0,0,0,0,0,0,5,6,5,13,31,17
RP24-404P10.8,0,0,0,0,0,0,0,1,0,1,0,1
RP24-409P22.1,0,0,0,0,0,0,0,0,0,0,1,0
RP24-411A22.2,0,0,0,0,0,0,0,1,0,1,0,0
RP24-414G20.1,0,0,0,0,1,0,0,0,0,0,6,8
RP24-417P12.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-421E18.10,0,0,0,0,0,0,0,0,0,0,0,1
RP24-421E18.5,0,0,0,0,0,0,6,8,3,5,11,6
RP24-421E18.7,0,1,0,0,0,2,2,5,5,7,23,4
RP24-423L4.1,0,0,0,0,0,0,2,1,5,2,5,8
RP24-423L4.2,0,0,0,0,0,0,1,0,0,1,1,0
RP24-423L4.3,0,0,0,0,0,0,1,1,1,1,1,1
RP24-423L4.4,0,0,0,0,0,1,9,12,13,25,63,44
RP24-423L4.5,0,0,0,0,0,0,6,4,7,9,35,30
RP24-427G24.5,0,0,0,0,0,0,1,0,0,0,1,0
RP24-428N8.5,0,0,0,0,0,0,0,0,1,1,3,4
RP24-435H23.1,0,0,0,0,0,0,0,0,1,0,0,1
RP24-445D5.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-445M20.2,0,0,0,0,0,0,0,0,0,1,0,0
RP24-448C16.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-448C16.5,0,0,0,0,0,0,5,21,1,6,5,4
RP24-448C16.7,0,0,0,0,0,0,3,2,2,2,12,10
RP24-448C16.9,0,0,0,0,0,0,0,0,0,0,0,0
RP24-450N10.3,0,0,0,0,0,0,0,0,0,0,2,0
RP24-455A5.3,0,0,0,0,0,0,0,0,0,1,0,0
RP24-456F12.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-456F12.2,0,0,0,0,0,0,0,1,0,0,0,0
RP24-457B22.3,0,0,0,0,0,0,0,0,0,0,1,1
RP24-465E5.1,0,0,0,0,0,0,0,0,0,0,1,1
RP24-465E5.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-470E5.2,0,0,0,0,0,0,0,0,0,0,1,1
RP24-470E5.3,0,0,0,0,0,0,0,0,0,0,18,22
RP24-470E5.4,0,0,0,0,1,0,0,0,0,0,13,5
RP24-470E5.9,0,0,0,0,0,1,0,0,0,0,22,27
RP24-478I22.8,0,0,0,0,0,0,0,0,0,0,10,8
RP24-481E4.4,0,0,0,0,0,0,0,1,0,0,1,1
RP24-481I21.3,0,0,0,0,0,0,0,0,0,0,0,1
RP24-481P22.1,0,0,0,0,0,0,1,0,4,2,5,4
RP24-482F14.1,0,0,0,0,0,0,1,2,1,1,1,2
RP24-487F9.4,0,0,0,0,0,0,5,3,4,7,16,13
RP24-488I7.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-488I7.2,0,0,0,0,0,0,0,1,0,0,0,0
RP24-490H13.4,0,0,0,0,0,0,0,0,1,0,0,0
RP24-491C20.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-492O4.5,0,0,0,0,0,0,3,2,5,2,2,1
RP24-492O4.8,0,0,0,0,0,0,0,0,0,0,1,0
RP24-492O4.9,0,0,0,0,0,0,0,0,1,0,0,1
RP24-493L18.4,0,0,0,0,0,0,4,7,13,10,17,24
RP24-496C22.1,0,0,0,0,0,1,1,2,2,0,0,1
RP24-496C22.2,0,0,0,0,0,0,0,1,1,0,0,1
RP24-496C22.3,0,0,0,0,0,0,0,0,0,1,1,0
RP24-496C22.4,0,0,0,0,0,0,0,1,0,4,1,1
RP24-496C22.5,0,0,0,0,0,0,1,1,1,1,4,6
RP24-496C22.6,0,0,0,0,0,0,0,1,0,1,1,1
RP24-500I24.2,0,0,0,0,0,0,0,0,0,2,1,0
RP24-500I24.3,0,0,0,0,0,0,1,0,0,1,1,1
RP24-500I24.4,0,0,0,0,0,0,4,8,7,4,20,12
RP24-500I24.5,0,0,0,0,0,0,0,1,0,0,0,1
RP24-500I24.6,0,0,0,0,0,0,5,5,5,15,15,12
RP24-500I24.7,0,0,0,0,0,0,0,0,0,0,0,0
RP24-503L4.2,0,0,0,0,0,0,2,4,3,4,10,7
RP24-503L4.3,0,0,0,0,1,0,4,7,6,12,41,26
RP24-503L4.4,0,0,0,0,2,0,1,5,3,4,5,8
RP24-506B15.3,0,0,0,0,0,0,0,0,0,0,0,1
RP24-511F2.1,0,0,0,0,0,0,6,6,9,10,16,12
RP24-511F2.2,0,1,0,0,0,1,12,18,17,12,13,20
RP24-511F2.3,0,2,0,1,1,0,9,26,24,26,30,28
RP24-511F2.4,1,2,1,0,2,1,11,25,17,18,54,41
RP24-512E12.1,0,0,0,0,1,0,1,1,0,1,0,1
RP24-527P22.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-529E15.1,0,0,0,0,0,0,1,2,1,4,4,6
RP24-529E15.3,0,0,0,0,0,0,0,0,0,0,2,0
RP24-535K22.2,0,0,0,0,0,0,0,0,0,0,1,0
RP24-535M14.1,0,0,0,0,0,2,2,2,3,1,6,2
RP24-535M14.2,0,0,0,0,0,0,1,1,5,2,4,1
RP24-543J12.1,0,0,1,0,0,0,1,1,0,1,1,1
RP24-543J12.2,0,0,0,0,0,0,0,1,0,0,1,1
RP24-544J6.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-544J6.5,0,0,0,0,0,0,0,0,0,0,1,1
RP24-544J6.6,0,0,0,0,0,0,0,0,0,0,10,9
RP24-547J21.4,0,0,0,0,0,0,0,0,0,0,1,0
RP24-548B7.1,0,0,0,0,0,0,0,0,0,1,0,0
RP24-549I13.2,0,0,0,0,0,0,0,0,1,1,0,1
RP24-553B2.3,0,0,0,0,0,0,4,4,0,4,2,2
RP24-555M20.3,0,0,0,0,0,0,2,1,1,4,2,2
RP24-555M20.4,0,0,0,0,0,0,0,0,0,0,0,1
RP24-555M20.5,0,0,0,0,0,0,0,0,0,0,0,0
RP24-555P13.2,0,0,0,0,0,0,1,0,0,0,0,1
RP24-555P13.4,0,0,0,0,0,0,0,0,0,0,2,0
RP24-556H22.3,0,0,0,0,0,0,0,0,0,0,2,4
RP24-559G13.2,0,0,0,0,0,0,0,1,1,0,0,0
RP24-559P3.1,0,0,0,0,0,0,0,0,0,0,3,2
RP24-560A18.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-560A18.2,0,0,0,0,0,0,0,0,0,0,0,0
RP24-560A18.3,0,0,0,0,0,0,0,0,0,1,0,0
RP24-565B3.2,0,0,0,1,0,0,1,2,1,2,4,2
RP24-565B3.4,0,0,0,1,1,0,1,2,3,1,8,10
RP24-567O8.4,0,0,0,0,0,0,0,0,0,0,0,0
RP24-571K14.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-63O24.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-68G17.2,0,0,0,0,1,0,5,12,9,10,17,12
RP24-68G17.3,0,0,3,0,1,0,17,21,28,33,55,79
RP24-68G17.4,0,0,0,0,0,0,0,1,1,1,5,1
RP24-72E12.2,0,0,1,0,0,0,9,6,7,15,26,26
RP24-72E12.3,1,0,0,0,0,1,10,10,17,19,43,41
RP24-74E24.5,0,0,0,0,0,0,0,0,0,0,1,0
RP24-79A6.8,0,0,0,0,2,3,0,0,0,0,264,212
RP24-79O7.1,0,0,0,0,0,0,0,0,0,0,0,0
RP24-79P8.1,0,0,0,0,0,0,0,0,0,0,5,1
RP24-80F7.3,0,0,0,0,0,0,0,0,0,0,16,13
RP24-80F7.5,0,0,0,0,0,0,0,0,0,0,9,7
RP24-80F7.6,0,0,0,0,0,0,0,0,0,0,6,11
RP24-80F7.8,0,0,0,0,1,0,0,0,0,0,0,1
RP24-80L24.1,0,0,0,0,0,0,1,3,1,1,2,2
RP24-80L24.2,0,0,0,0,0,0,0,1,0,1,2,1
RP24-80L24.3,0,0,0,0,0,0,0,0,0,1,0,0
RP24-81J14.1,0,0,0,0,0,0,3,1,1,1,2,3
RP24-82B23.5,0,0,0,1,0,0,8,13,8,17,12,25
RP24-82B9.1,0,0,0,0,0,0,0,0,0,0,0,1
RP24-85O24.1,0,0,0,0,0,0,0,0,0,0,0,0
