436F,gene_id,gene_name,gene_type,gene_length,gene_count,RPK,TPM,log2(TPM+1)
8492,ENSMUSG00000041355.14,Ssr2,protein_coding,1864,53,28.433476394849784,500.6305092452237,8.970481285518828
8493,ENSMUSG00000074479.4,Rtraf-ps,processed_pseudogene,730,0,0.0,0.0,0.0
8494,ENSMUSG00000028059.17,Arhgef2,protein_coding,9844,55,5.587159691182446,98.3735707371224,6.634790300432909
8495,ENSMUSG00000093390.2,Gm20652,lncRNA,383,0,0.0,0.0,0.0
8496,ENSMUSG00000049741.5,Rxfp4,protein_coding,1245,0,0.0,0.0,0.0
8497,ENSMUSG00000105512.2,Gm43714,lncRNA,1204,0,0.0,0.0,0.0
8498,ENSMUSG00000028060.15,Khdc4,protein_coding,6720,14,2.0833333333333335,36.6814178157664,5.235781344267269
8499,ENSMUSG00000105448.3,Gm25820,scaRNA,128,0,0.0,0.0,0.0
8500,ENSMUSG00002076937.1,ENSMUSG00002076937,scaRNA,127,0,0.0,0.0,0.0
8501,ENSMUSG00002075203.1,ENSMUSG00002075203,snoRNA,135,0,0.0,0.0,0.0
8502,ENSMUSG00000028057.15,Rit1,protein_coding,3229,3,0.9290802105915144,16.358390106752434,4.117561247007044
8503,ENSMUSG00000091881.2,Gm17146,lncRNA,372,0,0.0,0.0,0.0
8504,ENSMUSG00000104333.2,Gm10253,TEC,940,0,0.0,0.0,0.0
8505,ENSMUSG00000068923.15,Syt11,protein_coding,5205,4,0.7684918347742555,13.530897638092505,3.8610519222919937
8506,ENSMUSG00000078684.9,5830417I10Rik,unprocessed_pseudogene,6190,4,0.6462035541195477,11.377758030092323,3.6296781193120142
8507,ENSMUSG00000098912.8,1500004A13Rik,lncRNA,13854,0,0.0,0.0,0.0
8508,ENSMUSG00000054199.18,Gon4l,protein_coding,8894,20,2.24870699347875,39.59316517105436,5.343164930575888
8509,ENSMUSG00000106218.2,Gm43713,lncRNA,1896,0,0.0,0.0,0.0
8510,ENSMUSG00000064738.3,Gm23054,snRNA,162,0,0.0,0.0,0.0
8511,ENSMUSG00000068922.15,Msto1,protein_coding,5418,4,0.7382798080472499,12.998952049883995,3.807246927127403
8512,ENSMUSG00000118681.1,5S_rRNA,rRNA,119,0,0.0,0.0,0.0
8513,ENSMUSG00000068921.15,Dap3,protein_coding,6483,14,2.159494061391331,38.02238588954962,5.286230084156474
8514,ENSMUSG00000028053.14,Ash1l,protein_coding,14838,72,4.852405984634048,85.43670304036169,6.4335721393426155
8515,ENSMUSG00000119738.1,U6,snRNA,107,0,0.0,0.0,0.0
8516,ENSMUSG00000077804.3,Gm24403,snoRNA,130,0,0.0,0.0,0.0
8517,ENSMUSG00000105204.2,Gm43738,protein_coding,2635,0,0.0,0.0,0.0
8518,ENSMUSG00000041263.15,Rusc1,protein_coding,5598,0,0.0,0.0,0.0
8519,ENSMUSG00000059743.13,Fdps,protein_coding,4208,1,0.23764258555133078,4.18419214628514,2.3741191910920247
8520,ENSMUSG00000077148.3,Gm22935,snRNA,104,0,0.0,0.0,0.0
8521,ENSMUSG00000105654.2,Gm29704,processed_pseudogene,253,0,0.0,0.0,0.0
8522,ENSMUSG00000041237.13,Pklr,protein_coding,3236,0,0.0,0.0,0.0
8523,ENSMUSG00000028051.11,Hcn3,protein_coding,4154,1,0.2407318247472316,4.238584629650427,2.389177074432936
8524,ENSMUSG00000068917.13,Clk2,protein_coding,5299,2,0.37742970371768253,6.645435195911632,2.934598625472765
8525,ENSMUSG00000028049.16,Scamp3,protein_coding,2270,11,4.845814977973569,85.32065465517472,6.431633901142772
8526,ENSMUSG00000086718.2,Gm16069,lncRNA,545,0,0.0,0.0,0.0
8527,ENSMUSG00000032657.16,Fam189b,protein_coding,3649,1,0.27404768429706766,4.825179652389112,2.5423025441212728
8528,ENSMUSG00000119025.1,U6,snRNA,107,0,0.0,0.0,0.0
8529,ENSMUSG00000028048.12,Gba,protein_coding,2559,12,4.689331770222743,82.5654422113382,6.384834546072184
8530,ENSMUSG00000064068.16,Mtx1,protein_coding,3584,4,1.1160714285714286,19.65075954416057,4.368122940475992
8531,ENSMUSG00000105692.2,Gm43737,TEC,2740,0,0.0,0.0,0.0
8532,ENSMUSG00000028047.12,Thbs3,protein_coding,4823,1,0.2073398299813394,3.65064908802983,2.217432086270091
8533,ENSMUSG00000076255.4,Mir92b,miRNA,83,0,0.0,0.0,0.0
8534,ENSMUSG00000042784.10,Muc1,protein_coding,2346,0,0.0,0.0,0.0
8535,ENSMUSG00000042766.18,Trim46,protein_coding,3792,2,0.5274261603375527,9.286434890067444,3.3626711492649903
8536,ENSMUSG00000042747.13,Krtcap2,protein_coding,1522,16,10.512483574244415,185.09414508875557,7.539888855680689
8537,ENSMUSG00000042737.10,Dpm3,protein_coding,919,3,3.2644178454842216,57.47686795941633,5.869794137018614
8538,ENSMUSG00000027953.14,Slc50a1,protein_coding,1466,5,3.4106412005457027,60.05143435050434,5.931953285367047
8539,ENSMUSG00000027954.10,Efna1,protein_coding,1830,2,1.0928961748633879,19.242710985320077,4.339330609384442
8540,ENSMUSG00000093093.5,Gm22642,misc_RNA,252,0,0.0,0.0,0.0
8541,ENSMUSG00000028039.12,Efna3,protein_coding,2434,0,0.0,0.0,0.0
8542,ENSMUSG00000086389.2,Gm15998,lncRNA,1844,0,0.0,0.0,0.0
8543,ENSMUSG00000028040.8,Efna4,protein_coding,1599,2,1.2507817385866167,22.022614823724666,4.524979793647906
8544,ENSMUSG00000097004.2,4731419I09Rik,lncRNA,2820,0,0.0,0.0,0.0
8545,ENSMUSG00000028041.18,Adam15,protein_coding,6145,9,1.4646053702196908,25.78742472971698,4.7434839859500215
8546,ENSMUSG00000042672.16,Dcst1,protein_coding,5241,0,0.0,0.0,0.0
8547,ENSMUSG00000074467.5,Gm10702,pseudogene,1268,0,0.0,0.0,0.0
8548,ENSMUSG00000109293.2,Dcst2,protein_coding,2285,0,0.0,0.0,0.0
8549,ENSMUSG00000028042.16,Zbtb7b,protein_coding,5591,13,2.3251654444643175,40.93937527640535,5.39023346628027
8550,ENSMUSG00000074466.13,Gm15417,lncRNA,1669,0,0.0,0.0,0.0
8551,ENSMUSG00000078173.4,Lenep,protein_coding,1806,0,0.0,0.0,0.0
8552,ENSMUSG00000042642.14,Flad1,protein_coding,4087,2,0.48935649620748717,8.616139247158245,3.2654577872439967
8553,ENSMUSG00000028044.7,Cks1b,protein_coding,1126,12,10.657193605683837,187.64206626892934,7.559507615683894
8554,ENSMUSG00000042626.14,Shc1,protein_coding,5645,38,6.731620903454385,118.52419148973944,6.901158836517111
8555,ENSMUSG00000047824.14,Pygo2,protein_coding,3631,40,11.01624896722666,193.9639829420862,7.607063819235962
8556,ENSMUSG00000042613.10,Pbxip1,protein_coding,4674,5,1.0697475395806588,18.8351310992382,4.309986027817784
8557,ENSMUSG00000027952.17,Pmvk,protein_coding,1713,0,0.0,0.0,0.0
8558,ENSMUSG00000000794.10,Kcnn3,protein_coding,10451,0,0.0,0.0,0.0
8559,ENSMUSG00000027951.17,Adar,protein_coding,8118,9,1.1086474501108647,19.52004495739232,4.358961986638173
8560,ENSMUSG00000027950.8,Chrnb2,protein_coding,8380,0,0.0,0.0,0.0
8561,ENSMUSG00000042579.3,4632404H12Rik,lncRNA,5730,0,0.0,0.0,0.0
8562,ENSMUSG00000042572.13,Ube2q1,protein_coding,6197,12,1.9364208487978054,34.09471786651839,5.133182000595695
8563,ENSMUSG00000118654.2,RP24-122I22.7,unitary_pseudogene,87,0,0.0,0.0,0.0
8564,ENSMUSG00000106564.2,Gm8969,processed_pseudogene,526,0,0.0,0.0,0.0
8565,ENSMUSG00000046280.10,She,protein_coding,7222,0,0.0,0.0,0.0
8566,ENSMUSG00000027947.12,Il6ra,protein_coding,8642,1,0.11571395510298543,2.0373849284387724,1.6028297531413316
8567,ENSMUSG00000105941.2,Gm42809,lncRNA,1138,1,0.8787346221441126,15.471951275542947,4.0419395624473085
8568,ENSMUSG00000060671.13,Atp8b2,protein_coding,8561,23,2.686602032472842,47.30321839575529,5.594047412497223
8569,ENSMUSG00000105082.3,Aqp10-ps,unprocessed_pseudogene,835,0,0.0,0.0,0.0
8570,ENSMUSG00000065045.3,Gm24046,snRNA,165,0,0.0,0.0,0.0
8571,ENSMUSG00000027944.14,Hax1,protein_coding,1869,1,0.5350454788657036,9.42058884514065,3.38136489841179
8572,ENSMUSG00000105552.2,Gm19710,lncRNA,998,0,0.0,0.0,0.0
8573,ENSMUSG00000042520.17,Ubap2l,protein_coding,18659,59,3.1620129696125194,55.67381706106996,5.824610468141666
8574,ENSMUSG00000077569.3,Gm24608,snoRNA,136,0,0.0,0.0,0.0
8575,ENSMUSG00000098397.3,Mir7669,miRNA,58,0,0.0,0.0,0.0
8576,ENSMUSG00000027942.18,4933434E20Rik,protein_coding,3858,0,0.0,0.0,0.0
8577,ENSMUSG00000118504.2,Gm53012,protein_coding,3018,0,0.0,0.0,0.0
8578,ENSMUSG00000090005.2,Gm16540,lncRNA,426,0,0.0,0.0,0.0
8579,ENSMUSG00000118506.2,1700094D03Rik,protein_coding,3097,0,0.0,0.0,0.0
8580,ENSMUSG00000077996.3,Mir190b,miRNA,80,0,0.0,0.0,0.0
8581,ENSMUSG00000027940.19,Tpm3,protein_coding,6085,51,8.38126540673788,147.56961514050312,7.214995281637784
8582,ENSMUSG00000027939.12,Nup210l,protein_coding,5720,0,0.0,0.0,0.0
8583,ENSMUSG00000064930.3,Gm23723,snoRNA,132,0,0.0,0.0,0.0
8584,ENSMUSG00000104649.2,Gm43712,unprocessed_pseudogene,291,0,0.0,0.0,0.0
8585,ENSMUSG00000084527.3,Gm24185,snRNA,105,0,0.0,0.0,0.0
8586,ENSMUSG00000090733.7,Rps27,protein_coding,1043,0,0.0,0.0,0.0
8587,ENSMUSG00000027935.15,Rab13,protein_coding,2300,0,0.0,0.0,0.0
8588,ENSMUSG00000027937.16,Jtb,protein_coding,1531,2,1.3063357282821686,23.00075839525522,4.585008088878944
8589,ENSMUSG00000027938.12,Creb3l4,protein_coding,1679,0,0.0,0.0,0.0
8590,ENSMUSG00000052310.10,Slc39a1,protein_coding,2364,7,2.961082910321489,52.13602532190148,5.731618410355169
8591,ENSMUSG00000027936.19,Crtc2,protein_coding,4094,11,2.6868588177821198,47.3077396353802,5.594182444177339
8592,ENSMUSG00000042404.17,Dennd4b,protein_coding,6031,6,0.9948598905654121,17.516578230709207,4.210745615424753
8593,ENSMUSG00000099199.3,Mir7012,miRNA,64,0,0.0,0.0,0.0
8594,ENSMUSG00000105350.2,4930537H20Rik,lncRNA,1683,0,0.0,0.0,0.0
8595,ENSMUSG00000042390.10,Gatad2b,protein_coding,11443,50,4.3694835270471035,76.93384842946725,6.284178154306143
8596,ENSMUSG00000108394.2,Gm45477,TEC,5498,0,0.0,0.0,0.0
8597,ENSMUSG00000108689.2,Gm45354,TEC,2557,0,0.0,0.0,0.0
8598,ENSMUSG00000027932.15,Slc27a3,protein_coding,2569,0,0.0,0.0,0.0
8599,ENSMUSG00000027933.12,Ints3,protein_coding,5677,26,4.5798837414127185,80.63838195186977,6.351175683760367
8600,ENSMUSG00000027931.13,Npr1,protein_coding,4783,0,0.0,0.0,0.0
8601,ENSMUSG00000087411.2,Gm16048,lncRNA,663,0,0.0,0.0,0.0
8602,ENSMUSG00000105746.2,Gm43595,unprocessed_pseudogene,1071,0,0.0,0.0,0.0
8603,ENSMUSG00000001016.13,Ilf2,protein_coding,8580,24,2.797202797202797,49.25057496942062,5.65106819865726
8604,ENSMUSG00000001018.16,Snapin,protein_coding,2290,8,3.493449781659389,61.509451708534044,5.966002443095223
8605,ENSMUSG00000001017.16,Chtop,protein_coding,3637,25,6.873797085510036,121.02749897970767,6.931062486507063
8606,ENSMUSG00000044080.10,S100a1,protein_coding,694,0,0.0,0.0,0.0
8607,ENSMUSG00000042312.11,S100a13,protein_coding,715,0,0.0,0.0,0.0
8608,ENSMUSG00000042306.12,S100a14,protein_coding,1727,0,0.0,0.0,0.0
8609,ENSMUSG00000074457.11,S100a16,protein_coding,1617,0,0.0,0.0,0.0
8610,ENSMUSG00000084456.4,Gm24593,snRNA,106,0,0.0,0.0,0.0
8611,ENSMUSG00000094018.3,S100a2,protein_coding,3890,0,0.0,0.0,0.0
8612,ENSMUSG00000065079.3,Gm23464,snRNA,147,0,0.0,0.0,0.0
8613,ENSMUSG00000001021.14,S100a3,protein_coding,2670,0,0.0,0.0,0.0
8614,ENSMUSG00000105518.2,Gm42674,protein_coding,446,0,0.0,0.0,0.0
8615,ENSMUSG00000001020.9,S100a4,protein_coding,584,0,0.0,0.0,0.0
8616,ENSMUSG00000001023.11,S100a5,protein_coding,432,0,0.0,0.0,0.0
8617,ENSMUSG00000001025.9,S100a6,protein_coding,1367,33,24.140453547915143,425.04291016952436,8.734854932834136
8618,ENSMUSG00000105644.2,Gm19739,processed_pseudogene,153,0,0.0,0.0,0.0
8619,ENSMUSG00000063767.5,S100a7a,protein_coding,1377,0,0.0,0.0,0.0
8620,ENSMUSG00000056054.10,S100a8,protein_coding,694,0,0.0,0.0,0.0
8621,ENSMUSG00000056071.13,S100a9,protein_coding,522,0,0.0,0.0,0.0
8622,ENSMUSG00000105819.2,Gm42579,processed_pseudogene,734,0,0.0,0.0,0.0
8623,ENSMUSG00000106117.2,Gm5284,processed_pseudogene,903,0,0.0,0.0,0.0
8624,ENSMUSG00000042250.14,Pglyrp4,protein_coding,2368,0,0.0,0.0,0.0
8625,ENSMUSG00000105892.2,Gm35013,processed_pseudogene,832,0,0.0,0.0,0.0
8626,ENSMUSG00000096621.3,Gm5849,protein_coding,482,0,0.0,0.0,0.0
8627,ENSMUSG00000106174.2,Gm43235,unprocessed_pseudogene,297,0,0.0,0.0,0.0
8628,ENSMUSG00000106257.2,Gm9023,unprocessed_pseudogene,1038,0,0.0,0.0,0.0
8629,ENSMUSG00000105919.2,Gm7166,processed_pseudogene,303,0,0.0,0.0,0.0
8630,ENSMUSG00000086377.2,4930529C04Rik,processed_pseudogene,3534,1,0.2829654782116582,4.982195968185589,2.580675171857914
8631,ENSMUSG00000091175.3,S100a7l2,protein_coding,489,0,0.0,0.0,0.0
8632,ENSMUSG00002076591.1,ENSMUSG00002076591,miRNA,110,0,0.0,0.0,0.0
8633,ENSMUSG00000042244.5,Pglyrp3,protein_coding,1107,0,0.0,0.0,0.0
8634,ENSMUSG00000082826.2,Mif-ps3,processed_pseudogene,345,1,2.8985507246376816,51.035016091501085,5.70141088237724
8635,ENSMUSG00002075468.1,ENSMUSG00002075468,miRNA,110,0,0.0,0.0,0.0
8636,ENSMUSG00000043165.8,Lor,protein_coding,1779,0,0.0,0.0,0.0
8637,ENSMUSG00000104981.2,Gm43736,lncRNA,2281,0,0.0,0.0,0.0
8638,ENSMUSG00000104791.2,4930511M18Rik,lncRNA,679,0,0.0,0.0,0.0
8639,ENSMUSG00000106143.2,Gm43735,lncRNA,809,0,0.0,0.0,0.0
8640,ENSMUSG00000056270.4,Prr9,protein_coding,1183,0,0.0,0.0,0.0
8641,ENSMUSG00000027927.6,Lelp1,protein_coding,857,0,0.0,0.0,0.0
8642,ENSMUSG00000105476.2,Gm35439,lncRNA,4809,0,0.0,0.0,0.0
8643,ENSMUSG00000118547.2,Gm52952,unprocessed_pseudogene,1613,0,0.0,0.0,0.0
8644,ENSMUSG00000078664.3,Sprr2a1,protein_coding,3003,0,0.0,0.0,0.0
8645,ENSMUSG00000068893.6,Sprr2a2,protein_coding,2910,0,0.0,0.0,0.0
8646,ENSMUSG00000103286.2,Gm5850,processed_pseudogene,1206,0,0.0,0.0,0.0
8647,ENSMUSG00000103187.2,Gm37087,TEC,3309,0,0.0,0.0,0.0
8648,ENSMUSG00000104028.2,Gm5851,processed_pseudogene,1204,0,0.0,0.0,0.0
8649,ENSMUSG00000103385.2,Gm37752,TEC,3309,0,0.0,0.0,0.0
8650,ENSMUSG00000074445.5,Sprr2a3,protein_coding,2883,0,0.0,0.0,0.0
8651,ENSMUSG00000050092.4,Sprr2b,protein_coding,784,0,0.0,0.0,0.0
8652,ENSMUSG00000103518.2,Gm37428,processed_pseudogene,137,0,0.0,0.0,0.0
8653,ENSMUSG00000103221.2,Sprr2c-ps,processed_pseudogene,301,0,0.0,0.0,0.0
8654,ENSMUSG00000042212.4,Sprr2d,protein_coding,681,0,0.0,0.0,0.0
8655,ENSMUSG00000055030.2,Sprr2e,protein_coding,647,0,0.0,0.0,0.0
8656,ENSMUSG00000050635.2,Sprr2f,protein_coding,609,0,0.0,0.0,0.0
8657,ENSMUSG00000046203.12,Sprr2g,polymorphic_pseudogene,651,0,0.0,0.0,0.0
8658,ENSMUSG00000046259.3,Sprr2h,protein_coding,752,0,0.0,0.0,0.0
8659,ENSMUSG00000042157.3,Sprr2i,protein_coding,617,0,0.0,0.0,0.0
8660,ENSMUSG00000027925.3,Sprr2j-ps,protein_coding,678,0,0.0,0.0,0.0
8661,ENSMUSG00000042165.9,Gm9774,protein_coding,1392,1,0.7183908045977012,12.64876476405738,3.7706984856364163
8662,ENSMUSG00000054215.3,Sprr2k,protein_coding,637,0,0.0,0.0,0.0
8663,ENSMUSG00000048455.10,Sprr1b,protein_coding,830,0,0.0,0.0,0.0
8664,ENSMUSG00000045539.4,Sprr3,protein_coding,1222,0,0.0,0.0,0.0
8665,ENSMUSG00000102345.2,Gm37377,processed_pseudogene,304,0,0.0,0.0,0.0
8666,ENSMUSG00000050359.8,Sprr1a,protein_coding,806,0,0.0,0.0,0.0
8667,ENSMUSG00000045566.2,Sprr4,protein_coding,231,0,0.0,0.0,0.0
8668,ENSMUSG00000102308.2,2310046K23Rik,protein_coding,677,0,0.0,0.0,0.0
8669,ENSMUSG00000049128.8,Ivl,protein_coding,1922,0,0.0,0.0,0.0
8670,ENSMUSG00000074435.11,Smcp,protein_coding,913,0,0.0,0.0,0.0
8671,ENSMUSG00000103523.2,2210017I01Rik,protein_coding,822,0,0.0,0.0,0.0
8672,ENSMUSG00000086848.4,Lce6a,protein_coding,795,0,0.0,0.0,0.0
8673,ENSMUSG00000057609.7,Lce1a1,protein_coding,705,0,0.0,0.0,0.0
8674,ENSMUSG00000027923.4,Lce1b,protein_coding,647,0,0.0,0.0,0.0
8675,ENSMUSG00000104215.2,Rpl13-ps4,processed_pseudogene,628,0,0.0,0.0,0.0
8676,ENSMUSG00000068890.9,Lce1a2,protein_coding,715,0,0.0,0.0,0.0
8677,ENSMUSG00000042092.6,Lce1c,protein_coding,724,0,0.0,0.0,0.0
8678,ENSMUSG00000103243.2,Lce1d,protein_coding,678,0,0.0,0.0,0.0
8679,ENSMUSG00000091421.4,Gm4202,processed_pseudogene,733,0,0.0,0.0,0.0
8680,ENSMUSG00000068889.2,Lce1e,protein_coding,711,0,0.0,0.0,0.0
8681,ENSMUSG00000042124.6,Lce1f,protein_coding,728,0,0.0,0.0,0.0
8682,ENSMUSG00000103084.2,Gm38119,protein_coding,755,0,0.0,0.0,0.0
8683,ENSMUSG00000027919.6,Lce1g,protein_coding,925,0,0.0,0.0,0.0
8684,ENSMUSG00000049593.9,Lce1h,protein_coding,706,0,0.0,0.0,0.0
8685,ENSMUSG00000068888.4,Lce1i,protein_coding,731,0,0.0,0.0,0.0
8686,ENSMUSG00000068887.5,Lce1j,protein_coding,703,0,0.0,0.0,0.0
8687,ENSMUSG00000095870.2,Lce1k,protein_coding,663,0,0.0,0.0,0.0
8688,ENSMUSG00000059832.5,Kprp,protein_coding,2729,0,0.0,0.0,0.0
8689,ENSMUSG00000102469.2,Gm38201,lncRNA,387,0,0.0,0.0,0.0
8690,ENSMUSG00000046676.5,Lce1l,protein_coding,670,0,0.0,0.0,0.0
8691,ENSMUSG00000090314.3,2310050C09Rik,protein_coding,1078,0,0.0,0.0,0.0
8692,ENSMUSG00000054325.6,Lce3a,protein_coding,549,0,0.0,0.0,0.0
8693,ENSMUSG00000042031.5,Lce3b,protein_coding,562,0,0.0,0.0,0.0
8694,ENSMUSG00000104364.2,Gm38078,processed_pseudogene,392,0,0.0,0.0,0.0
8695,ENSMUSG00000045475.6,Lce3c,protein_coding,567,0,0.0,0.0,0.0
8696,ENSMUSG00000087835.4,Gm24481,snRNA,102,0,0.0,0.0,0.0
8697,ENSMUSG00000043472.11,Lce3d,protein_coding,491,0,0.0,0.0,0.0
8698,ENSMUSG00000065665.3,Gm22577,snRNA,109,0,0.0,0.0,0.0
8699,ENSMUSG00000074433.5,Lce3e,protein_coding,607,0,0.0,0.0,0.0
8700,ENSMUSG00000068885.5,Lce3f,protein_coding,611,0,0.0,0.0,0.0
8701,ENSMUSG00000027913.6,Crct1,protein_coding,792,0,0.0,0.0,0.0
8702,ENSMUSG00000027912.9,Lce1m,protein_coding,949,0,0.0,0.0,0.0
8703,ENSMUSG00000104298.2,Gm38040,unprocessed_pseudogene,225,0,0.0,0.0,0.0
8704,ENSMUSG00000096879.3,Tdpoz8,protein_coding,2142,0,0.0,0.0,0.0
8705,ENSMUSG00000103628.2,Gm37361,processed_pseudogene,132,0,0.0,0.0,0.0
8706,ENSMUSG00000078657.7,Crnn,protein_coding,1865,0,0.0,0.0,0.0
8707,ENSMUSG00000103902.2,Gm37501,processed_pseudogene,691,0,0.0,0.0,0.0
8708,ENSMUSG00000049133.8,Flg2,protein_coding,20803,0,0.0,0.0,0.0
8709,ENSMUSG00000102609.2,Gm18432,processed_pseudogene,1451,0,0.0,0.0,0.0
8710,ENSMUSG00000102439.5,Flg,protein_coding,18829,0,0.0,0.0,0.0
8711,ENSMUSG00000081640.2,Rplp0-ps1,processed_pseudogene,933,0,0.0,0.0,0.0
8712,ENSMUSG00000102485.2,Gm37922,processed_pseudogene,455,0,0.0,0.0,0.0
8713,ENSMUSG00000103273.2,Gm37913,TEC,2544,0,0.0,0.0,0.0
8714,ENSMUSG00000102476.2,Gm37245,lncRNA,2713,0,0.0,0.0,0.0
8715,ENSMUSG00000041991.19,Hrnr,protein_coding,11187,0,0.0,0.0,0.0
8716,ENSMUSG00002076970.1,ENSMUSG00002076970,miRNA,138,0,0.0,0.0,0.0
8717,ENSMUSG00000103765.2,Gm37857,TEC,1199,0,0.0,0.0,0.0
8718,ENSMUSG00000041984.3,Rptn,protein_coding,4146,0,0.0,0.0,0.0
8719,ENSMUSG00000104171.2,Gm18296,processed_pseudogene,783,0,0.0,0.0,0.0
8720,ENSMUSG00002075117.1,ENSMUSG00002075117,miRNA,109,0,0.0,0.0,0.0
8721,ENSMUSG00000057829.6,Gm5278,processed_pseudogene,552,0,0.0,0.0,0.0
8722,ENSMUSG00000052415.6,Tchh,protein_coding,5823,0,0.0,0.0,0.0
8723,ENSMUSG00000027908.3,Tchhl1,protein_coding,2066,0,0.0,0.0,0.0
8724,ENSMUSG00000104135.2,Gm36953,processed_pseudogene,268,0,0.0,0.0,0.0
8725,ENSMUSG00000027907.5,S100a11,protein_coding,511,29,56.75146771037182,999.2276633962198,9.966112696132589
8726,ENSMUSG00000103031.2,Gm29950,processed_pseudogene,237,0,0.0,0.0,0.0
8727,ENSMUSG00000041959.15,S100a10,protein_coding,1212,33,27.22772277227723,479.4007080872441,8.908094467282057
8728,ENSMUSG00000103406.2,Gm5541,unprocessed_pseudogene,1113,0,0.0,0.0,0.0
8729,ENSMUSG00000104470.2,Gm38207,TEC,3505,0,0.0,0.0,0.0
8730,ENSMUSG00000103362.2,Tdpoz2,protein_coding,1145,0,0.0,0.0,0.0
8731,ENSMUSG00000094084.3,Tdpoz1,protein_coding,2353,0,0.0,0.0,0.0
8732,ENSMUSG00000104144.2,Gm18433,unprocessed_pseudogene,197,0,0.0,0.0,0.0
8733,ENSMUSG00000103350.2,Tdpoz6,protein_coding,1021,0,0.0,0.0,0.0
8734,ENSMUSG00000104229.2,Gm18433,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8735,ENSMUSG00000102511.2,Gm38086,unprocessed_pseudogene,434,0,0.0,0.0,0.0
8736,ENSMUSG00000103210.2,Gm5852,unprocessed_pseudogene,1021,0,0.0,0.0,0.0
8737,ENSMUSG00000068879.5,Gm5773,protein_coding,1143,0,0.0,0.0,0.0
8738,ENSMUSG00000060256.2,Tdpoz4,protein_coding,1113,0,0.0,0.0,0.0
8739,ENSMUSG00000058005.4,Tdpoz3,protein_coding,1098,0,0.0,0.0,0.0
8740,ENSMUSG00000103512.2,Gm37430,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8741,ENSMUSG00000102169.2,Gm9113,unprocessed_pseudogene,1018,0,0.0,0.0,0.0
8742,ENSMUSG00000102933.2,Gm9116,unprocessed_pseudogene,1018,0,0.0,0.0,0.0
8743,ENSMUSG00000102769.2,Gm37185,unprocessed_pseudogene,410,0,0.0,0.0,0.0
8744,ENSMUSG00000095822.3,Tdpoz9-ps1,protein_coding,2325,0,0.0,0.0,0.0
8745,ENSMUSG00000102445.2,Gm37104,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8746,ENSMUSG00000094163.2,Tdpoz5,protein_coding,1023,0,0.0,0.0,0.0
8747,ENSMUSG00000103841.2,Gm37807,unprocessed_pseudogene,190,0,0.0,0.0,0.0
8748,ENSMUSG00000102804.2,Gm37481,unprocessed_pseudogene,403,0,0.0,0.0,0.0
8749,ENSMUSG00000104460.2,Gm9121,unprocessed_pseudogene,1071,0,0.0,0.0,0.0
8750,ENSMUSG00000104059.2,Gm9124,unprocessed_pseudogene,1092,0,0.0,0.0,0.0
8751,ENSMUSG00000102857.2,Gm37085,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8752,ENSMUSG00000094328.3,Tdpoz9,protein_coding,2349,0,0.0,0.0,0.0
8753,ENSMUSG00000102655.2,Gm37081,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8754,ENSMUSG00000095251.2,Tdpoz7,protein_coding,1023,0,0.0,0.0,0.0
8755,ENSMUSG00000102696.2,Gm37778,unprocessed_pseudogene,190,0,0.0,0.0,0.0
8756,ENSMUSG00000103239.2,Gm37155,unprocessed_pseudogene,406,0,0.0,0.0,0.0
8757,ENSMUSG00000102462.2,Gm5542,unprocessed_pseudogene,1089,0,0.0,0.0,0.0
8758,ENSMUSG00000104338.2,Gm9131,unprocessed_pseudogene,1089,0,0.0,0.0,0.0
8759,ENSMUSG00000102949.2,Gm37882,unprocessed_pseudogene,196,0,0.0,0.0,0.0
8760,ENSMUSG00000102311.2,Gm5543,unprocessed_pseudogene,1091,0,0.0,0.0,0.0
8761,ENSMUSG00000102285.2,Gm37001,unprocessed_pseudogene,190,0,0.0,0.0,0.0
8762,ENSMUSG00000089826.2,Gm16560,unprocessed_pseudogene,404,0,0.0,0.0,0.0
8763,ENSMUSG00000074424.4,Spopfm2,protein_coding,2327,0,0.0,0.0,0.0
8764,ENSMUSG00000090268.2,Spopfm3,protein_coding,1593,0,0.0,0.0,0.0
8765,ENSMUSG00000090111.2,Gm16584,unprocessed_pseudogene,189,0,0.0,0.0,0.0
8766,ENSMUSG00000089689.2,Gm4982,unprocessed_pseudogene,1098,0,0.0,0.0,0.0
8767,ENSMUSG00000089893.2,Gm9141,unprocessed_pseudogene,1007,0,0.0,0.0,0.0
8768,ENSMUSG00000089696.4,Spopfm1,protein_coding,1241,0,0.0,0.0,0.0
8769,ENSMUSG00000089891.2,Gm16561,unprocessed_pseudogene,192,0,0.0,0.0,0.0
8770,ENSMUSG00000028145.10,Them4,protein_coding,4025,0,0.0,0.0,0.0
8771,ENSMUSG00000105506.2,Gm43743,transcribed_processed_pseudogene,828,1,1.2077294685990339,21.26459003812545,4.4766791423111805
8772,ENSMUSG00000028148.12,Them5,protein_coding,1540,0,0.0,0.0,0.0
8773,ENSMUSG00000105708.2,Gm36070,lncRNA,2768,0,0.0,0.0,0.0
